@relation waveform-weka.filters.unsupervised.attribute.RandomProjection-N10-R42-DSparse1_clustered

@attribute Instance_number numeric
@attribute K1 numeric
@attribute K2 numeric
@attribute K3 numeric
@attribute K4 numeric
@attribute K5 numeric
@attribute K6 numeric
@attribute K7 numeric
@attribute K8 numeric
@attribute K9 numeric
@attribute K10 numeric
@attribute class {0,1,2}
@attribute Cluster {cluster0,cluster1,cluster2}

@data
2644,18.047969,24.266032,2.615397,-10.877279,14.427983,4.970986,-2.650038,-1.160474,9.612882,-9.456997,1,cluster0
2645,9.19719,17.268547,17.181944,1.576166,14.912957,3.568025,0.017321,-0.433013,5.906293,3.100371,1,cluster2
2646,14.687791,16.575726,-11.102446,-1.749371,14.202817,7.482459,8.400446,-12.26292,11.674022,-11.085125,2,cluster2
2647,19.572174,19.589495,13.64856,5.144191,6.200742,-1.506884,-10.080536,2.840563,-2.615397,-10.929241,1,cluster0
2648,9.855369,20.420879,-2.147743,-3.75855,6.876242,-0.952628,2.442192,-5.300075,9.023985,-8.452408,2,cluster2
2649,14.705111,12.089715,-23.642494,-7.430498,0.571577,15.744342,-1.247077,-1.454923,4.919024,-22.724507,0,cluster1
2650,21.546712,12.349522,-6.789639,-11.171728,-1.299038,4.43405,0.935307,-1.524205,7.742267,-8.8681,0,cluster1
2651,6.443229,29.410223,16.645008,-2.130422,-1.454923,2.598076,-16.142714,-3.031089,14.65315,2.961807,0,cluster0
2652,25.91148,14.220137,2.598076,-3.706589,6.044857,-1.541525,2.095781,-9.907331,17.684239,-6.997485,0,cluster2
2653,8.071357,17.181944,9.993933,-4.849742,11.777945,-3.516063,0.138564,4.641896,8.920062,-6.339306,1,cluster2
2654,23.781058,9.959292,-9.630202,-0.658179,3.671948,7.690306,9.612882,-4.711178,2.979127,-23.486609,2,cluster1
2655,3.550704,22.014366,4.572614,2.71932,17.926726,-2.320948,6.339306,14.947598,7.984754,-6.910883,1,cluster2
2656,6.564473,13.873727,-0.502295,-2.857884,11.691343,-2.113102,-4.399409,-13.042343,19.589495,-5.473281,2,cluster2
2657,21.47743,14.393342,3.08305,5.958255,-0.017321,-0.086603,-2.442192,7.239972,-10.23642,-9.266472,0,cluster0
2658,9.734126,14.549227,-7.188011,-1.974538,11.552779,9.075946,2.771281,-8.105998,6.789639,-21.737238,2,cluster1
2659,16.385201,27.435685,11.829907,1.402961,7.101408,9.907331,-3.498743,0.225167,-1.299038,-8.348485,1,cluster0
2660,14.32406,13.839086,-14.168176,1.437602,-2.494153,5.871652,18.255816,1.056551,9.612882,-20.178392,2,cluster1
2661,14.30674,8.054036,-0.242487,-9.023985,7.378536,-14.739752,-1.71473,-7.621024,22.308814,-1.749371,2,cluster2
2662,23.919622,6.547152,-0.866025,-1.645448,6.304665,-9.768767,14.912957,-11.91651,12.869138,-12.141676,2,cluster2
2663,15.415252,17.996008,-22.118289,-14.65315,3.931755,1.905256,7.274613,-9.5436,18.706149,-8.729536,2,cluster1
2664,20.161071,27.903339,12.973061,-2.026499,-0.6755,6.252703,-6.910883,-5.854332,9.612882,-7.447818,0,cluster0
2665,15.553816,19.121841,11.344933,2.442192,5.923614,0.051962,-6.668396,2.268987,4.555294,-3.238935,0,cluster0
2666,18.359739,19.641456,-1.420282,-6.962844,0.121244,-2.06114,2.234346,3.204294,4.41673,-7.482459,0,cluster0
2667,9.699485,13.336791,5.161511,-6.980165,12.730573,-2.476833,0.155885,-15.120804,19.035238,-14.185496,2,cluster2
2668,10.305702,13.925688,4.260845,9.993933,10.963882,6.425908,15.155445,-9.318433,6.685716,-7.413177,2,cluster2
2669,11.344933,25.980762,11.379574,-12.574689,4.226204,3.550704,-11.362253,3.256256,8.642934,-9.041305,0,cluster0
2670,15.276688,12.488086,-11.552779,-4.208883,6.772319,6.789639,8.261882,3.810512,10.825318,-14.029612,2,cluster1
2671,13.354112,2.286307,-15.068842,-4.503332,3.117691,-0.710141,6.010216,-11.674022,14.65315,2.06114,2,cluster2
2672,13.97765,10.8946,-3.602666,-1.247077,-5.577204,-1.03923,-1.922576,-9.162549,4.970986,3.446781,0,cluster0
2673,14.982239,18.619546,6.512511,-2.338269,10.23642,8.452408,-3.498743,-9.734126,0.121244,-7.066767,0,cluster0
2674,13.250189,29.133095,7.898152,-2.528794,9.145228,8.054036,-5.300075,-1.454923,10.513548,-5.040268,0,cluster0
2675,19.121841,7.776908,11.085125,1.004589,10.478907,-3.602666,-0.467654,-4.260845,0.762102,-15.744342,0,cluster2
2676,18.654187,21.667956,2.009179,-7.257293,-5.681127,-1.680089,-11.119766,-1.576166,11.067805,2.598076,0,cluster0
2677,13.908368,29.462184,9.283792,-5.646486,-1.489564,-4.070319,-11.760625,5.750409,1.299038,-6.858921,0,cluster0
2678,11.91651,17.147303,14.289419,11.518138,13.700522,-3.827832,-1.680089,5.663806,-5.317396,-7.482459,1,cluster0
2679,15.571137,19.468251,5.022947,-13.735163,8.1926,7.15337,-12.730573,-16.991418,25.91148,2.147743,1,cluster2
2680,14.376022,18.532944,7.742267,-4.208883,1.299038,13.527317,-31.02103,5.074909,4.936345,5.663806,0,cluster0
2681,7.863511,16.315919,2.320948,-0.484974,17.026059,5.265434,2.875204,-4.278165,19.814661,-6.616434,1,cluster2
2682,16.246637,22.793789,20.611405,-0.623538,9.19719,-3.74123,-11.310292,-9.993933,14.601188,-1.177795,1,cluster0
2683,21.564033,34.398529,9.318433,0.658179,1.887935,5.698447,-8.1926,3.360179,4.191563,-4.156922,1,cluster0
2684,21.46011,26.93339,10.149818,-1.541525,12.332202,-0.779423,1.541525,-4.468691,3.810512,-9.976613,0,cluster0
2685,17.909405,11.310292,-2.251666,-9.058626,0.155885,-5.663806,0.138564,-8.365805,4.243524,-7.274613,2,cluster1
2686,11.483497,19.953225,-14.081573,-14.705111,11.119766,10.877279,-6.114139,-3.550704,21.182981,-8.573651,2,cluster2
2687,13.943009,12.678612,-6.252703,-5.78505,-1.818653,9.405036,4.295486,-5.681127,10.426946,-7.569062,0,cluster1
2688,19.606815,7.534421,11.483497,-1.71473,16.108073,-4.486012,2.268987,-7.603703,7.17069,2.598076,2,cluster2
2689,16.281278,-8.331164,-4.243524,-7.257293,2.286307,0.848705,3.377499,-13.319471,6.772319,-9.768767,2,cluster1
2690,24.023545,18.203854,1.36832,-5.958255,5.144191,0.069282,-0.69282,-10.825318,0.935307,-11.535458,0,cluster1
2691,16.419842,17.095341,10.253741,-11.206369,0.484974,3.221615,-17.684239,-2.182384,12.834496,5.490601,0,cluster0
2692,23.19216,6.893562,1.69741,-9.612882,-9.110587,-4.43405,-6.581793,-10.426946,11.085125,-2.026499,0,cluster1
2693,16.939457,21.598674,4.503332,-3.966396,-1.385641,2.39023,-19.225764,-3.671948,3.273576,6.218062,0,cluster0
2694,17.614957,25.686313,-0.034641,-4.43405,0.779423,4.797781,-18.047969,2.338269,-3.377499,-19.10452,0,cluster0
2695,21.650635,7.413177,-19.41629,-1.316359,6.114139,6.304665,8.902741,-13.250189,-4.139601,-19.243084,2,cluster1
2696,19.243084,-0.519615,13.025022,2.909845,3.689268,-4.76314,3.931755,-15.969508,6.495191,-0.727461,1,cluster2
2697,13.856406,15.138124,0.883346,-3.464102,8.313844,3.533384,-1.628128,-2.04382,7.49978,-14.202817,2,cluster2
2698,11.015843,13.717842,-4.052999,-3.377499,8.781498,9.87269,12.124356,-9.803408,20.299635,-12.107035,2,cluster2
2699,22.863071,18.117251,5.45596,-2.875204,4.728499,11.154407,-4.919024,6.668396,-1.784012,-11.431535,0,cluster0
2700,18.550264,8.157959,-14.462624,-10.946561,2.424871,-1.801333,9.786087,-5.663806,4.174242,-16.558406,2,cluster1
2701,21.789199,6.945524,-14.860996,-5.334716,2.840563,14.150855,7.655665,-8.1926,10.478907,-7.82887,0,cluster1
2702,14.272099,24.595121,8.573651,0.32909,11.292971,0.796743,-7.863511,4.001037,2.840563,-7.222652,1,cluster0
2703,18.151892,7.326575,-14.098894,-10.496228,4.589935,12.713253,2.701999,-6.737678,4.070319,-23.313404,0,cluster1
2704,11.483497,3.550704,-9.335754,-4.278165,1.818653,2.823243,14.272099,-5.577204,13.596599,-1.576166,2,cluster1
2705,17.476393,7.690306,-17.320508,-6.82428,-0.34641,4.035678,6.772319,-8.140639,11.708663,-24.006224,0,cluster1
2706,19.017918,20.10911,4.312807,-10.201779,-6.82428,1.229756,-11.067805,-9.734126,8.002075,-8.296523,0,cluster0
2707,17.355149,19.191123,25.391865,10.8946,7.690306,-4.070319,-13.994971,-11.067805,6.47787,-2.892525,1,cluster0
2708,15.120804,11.58742,1.645448,-10.8946,7.465139,4.503332,7.343895,5.334716,8.348485,-1.004589,2,cluster2
2709,19.537533,8.677575,-9.976613,-17.788162,-11.985792,0.727461,-9.664844,-0.727461,11.864548,-9.993933,0,cluster1
2710,16.298598,9.803408,10.548189,-0.519615,6.910883,-6.737678,-3.810512,-17.459072,8.071357,14.947598,1,cluster2
2711,9.110587,19.953225,9.682164,7.534421,12.886458,-2.857884,2.823243,3.342858,8.52169,-8.019395,1,cluster2
2712,16.281278,14.860996,4.503332,6.703037,15.432573,9.422356,-10.842638,-9.179869,8.261882,-5.352037,1,cluster0
2713,9.041305,18.134572,12.401484,-1.524205,11.639381,-0.606218,-1.662769,-1.957217,22.897712,3.585345,1,cluster2
2714,18.030649,23.607853,13.371432,-6.512511,6.495191,-2.009179,-13.458035,-0.952628,14.739752,4.503332,0,cluster0
2715,16.194675,22.031686,11.050484,-4.312807,6.062178,-6.304665,-6.218062,-9.993933,14.497265,1.351,1,cluster0
2716,8.885421,22.274173,4.919024,-5.178832,7.309254,4.745819,-6.893562,-4.884383,18.862033,0.952628,1,cluster0
2717,15.605778,23.244122,-10.738715,-7.205331,0.415692,5.022947,-8.487049,0.121244,5.819691,-4.43405,0,cluster0
2718,16.489124,19.052559,-7.967434,-14.445304,-2.753961,11.206369,2.909845,-6.096819,16.194675,-18.307777,0,cluster1
2719,11.223689,18.255816,15.294009,3.879794,14.029612,1.385641,-10.357664,-9.630202,22.533981,1.645448,1,cluster2
2720,12.124356,23.451968,11.829907,6.547152,14.947598,0.502295,1.212436,-7.482459,17.545675,-1.835974,1,cluster2
2721,10.600151,17.562995,9.179869,-9.179869,12.574689,0.34641,-5.386678,-8.781498,29.964479,-11.60474,1,cluster2
2722,16.229316,29.895197,23.018955,0.917987,3.325538,-2.892525,-13.423394,8.296523,2.805922,7.655665,1,cluster0
2723,19.0872,16.662329,8.504369,-9.855369,18.913995,3.377499,-14.32406,-2.113102,14.739752,-1.628128,1,cluster0
2724,6.737678,12.176317,-3.689268,-4.001037,4.641896,-10.323023,4.399409,1.247077,16.991418,-6.47787,2,cluster2
2725,19.243084,24.127468,13.596599,0.34641,4.849742,-4.364768,-6.616434,-0.69282,7.136049,-17.04338,0,cluster0
2726,6.581793,10.91192,1.835974,1.732051,15.623098,-1.784012,12.26292,11.275651,3.325538,-18.238495,2,cluster2
2727,15.449893,20.680687,9.162549,2.909845,7.984754,0.277128,-11.344933,2.684679,7.655665,-10.253741,1,cluster0
2728,13.371432,22.707186,3.08305,0.086603,2.961807,4.208883,-16.315919,-8.833459,10.305702,5.144191,1,cluster0
2729,17.008739,2.598076,7.880831,0.848705,6.356626,-3.897114,0.917987,-14.168176,7.742267,-1.662769,2,cluster2
2730,18.429021,-2.424871,-15.224727,-9.56092,-1.558846,8.140639,-0.086603,-15.415252,15.605778,-19.121841,2,cluster1
2731,16.818213,21.200302,12.210958,2.857884,-8.798818,1.195115,-19.745379,-14.982239,11.795266,-5.577204,0,cluster0
2732,7.915472,9.630202,-0.536936,-8.002075,12.765214,7.361216,0.277128,-6.252703,22.378096,-4.174242,2,cluster2
2733,13.111625,11.691343,-11.362253,-9.820728,7.101408,2.944486,4.156922,-11.951151,20.195712,-7.049447,2,cluster2
2734,28.041903,7.915472,-13.596599,-8.885421,-2.199705,3.360179,0.571577,-3.75855,-6.789639,-10.91192,0,cluster1
2735,15.467214,24.352634,15.623098,1.004589,6.495191,-0.363731,-6.737678,-3.481422,22.430058,-2.875204,1,cluster0
2736,15.276688,24.369955,32.510594,4.070319,9.318433,-9.422356,-13.856406,1.195115,8.17528,4.988306,1,cluster0
2737,13.63124,8.556331,-7.17069,-6.512511,12.643971,7.430498,-0.710141,-9.647523,13.146266,-15.120804,2,cluster1
2738,18.74079,9.162549,-8.452408,0.831384,14.272099,14.098894,13.683201,-15.155445,3.273576,-12.505407,2,cluster1
2739,17.996008,13.787124,12.990381,-6.408588,12.228279,-12.488086,-7.101408,-12.973061,24.473878,2.234346,1,cluster2
2740,24.508519,-1.870615,-27.401044,-13.943009,-8.002075,10.149818,12.62665,-6.373947,8.487049,-21.338866,2,cluster1
2741,21.581353,6.408588,-19.953225,-7.222652,5.906293,6.876242,12.124356,-0.450333,10.045895,-17.476393,2,cluster1
2742,13.146266,12.661291,11.067805,-5.317396,16.610367,-2.147743,-1.073872,0.554256,11.656702,-7.136049,2,cluster2
2743,22.707186,12.834496,-10.184459,-12.366843,-6.270024,4.278165,-6.495191,-8.088677,6.010216,-16.575726,0,cluster1
2744,7.707626,9.595561,4.260845,3.325538,17.944046,-0.086603,9.110587,-20.559443,20.698007,3.654627,2,cluster2
2745,23.988904,10.115177,-9.508959,-9.699485,2.563435,6.304665,5.144191,-5.80237,4.43405,-13.908368,0,cluster1
2746,16.090752,21.079058,-3.204294,-4.10496,10.825318,4.035678,1.004589,-1.887935,11.327612,-13.28483,0,cluster2
2747,14.687791,17.147303,5.888973,1.402961,12.522727,-6.651075,11.050484,-6.633755,5.923614,3.481422,1,cluster2
2748,18.584905,12.834496,-9.924651,-11.327612,-0.831384,5.681127,-8.608293,1.541525,7.274613,-8.1926,0,cluster1
2749,12.037753,17.649598,15.034201,-4.624576,10.877279,-4.76314,2.73664,4.191563,12.505407,0.467654,1,cluster2
2750,13.579278,14.912957,-0.952628,-3.897114,1.680089,5.542563,-4.589935,-2.424871,6.114139,-5.248114,0,cluster0
2751,15.467214,18.879354,14.514586,6.772319,15.32865,-1.437602,2.71932,-11.864548,10.149818,-5.265434,1,cluster2
2752,18.307777,21.979725,4.122281,-2.996448,-4.78046,-0.69282,-1.645448,1.939897,9.716805,8.642934,0,cluster0
2753,17.701559,10.478907,-7.690306,-12.799855,-5.12687,-3.342858,3.308217,3.360179,8.105998,-8.764177,2,cluster1
2754,9.838049,20.78461,3.498743,-8.746857,4.399409,5.45596,-11.396894,-8.348485,17.078021,-1.939897,1,cluster0
2755,17.770841,5.78505,-22.51666,-12.921099,7.361216,4.243524,8.729536,7.395857,-5.040268,-22.430058,2,cluster1
2756,13.025022,19.918584,7.621024,-0.381051,2.875204,3.897114,-11.951151,1.247077,4.070319,-6.408588,0,cluster0
2757,21.182981,20.715328,7.603703,0.086603,25.547749,1.212436,-10.253741,-10.652112,6.270024,-2.909845,1,cluster0
2758,25.720954,15.761662,14.168176,5.646486,11.414215,-6.13146,-16.523765,-8.920062,-3.706589,-4.156922,1,cluster0
2759,16.263957,17.424431,4.208883,-0.969948,0.796743,-0.554256,-3.879794,-12.869138,9.768767,-0.155885,1,cluster0
2760,17.597636,24.404596,14.358701,0.571577,2.875204,-2.771281,-13.371432,3.169653,-2.009179,2.06114,0,cluster0
2761,17.978687,18.273136,6.685716,3.671948,-6.703037,-2.424871,-4.486012,-5.473281,-1.887935,-11.310292,0,cluster0
2762,15.623098,1.71473,-25.755596,-4.226204,-1.385641,3.464102,10.045895,-3.845153,0.571577,-23.954263,0,cluster1
2763,11.189048,27.678172,12.817176,-0.450333,6.062178,2.06114,-8.123318,8.660254,3.897114,3.429461,0,cluster0
2764,8.816139,20.143751,-1.264397,-6.287344,14.462624,2.251666,14.272099,-6.079498,20.12643,-21.702597,2,cluster2
2765,11.674022,18.862033,6.183421,-10.669433,13.059663,1.073872,-15.380611,6.82428,9.127908,-1.125833,0,cluster0
2766,21.217622,8.781498,-11.60474,0.311769,2.840563,3.845153,-1.004589,-0.779423,-2.788602,-20.351597,0,cluster1
2767,24.421916,10.392305,-21.997045,-4.139601,-0.883346,8.52169,8.694895,-5.12687,-14.635829,-20.490161,2,cluster1
2768,20.646046,7.101408,1.905256,-11.137087,7.967434,1.195115,-9.110587,-9.993933,23.815699,1.351,2,cluster2
2769,18.030649,15.709701,2.424871,-1.073872,16.645008,-5.213473,5.074909,-1.437602,6.997485,-1.887935,2,cluster2
2770,23.763737,8.694895,-10.011254,-7.950113,0.069282,1.351,2.753961,-9.716805,10.790677,-12.522727,2,cluster1
2771,11.379574,8.729536,5.022947,-3.429461,6.858921,6.772319,7.274613,-0.32909,-2.147743,-16.056111,2,cluster1
2772,16.835534,13.458035,-26.396454,2.909845,7.82887,7.794229,3.568025,-10.461587,7.066767,-31.921696,2,cluster1
2773,2.996448,21.165661,10.807997,-3.793191,10.097856,3.204294,-19.347008,0.848705,16.263957,-2.407551,1,cluster0
2774,18.06529,4.139601,1.974538,7.222652,10.600151,5.542563,8.400446,-12.505407,21.771879,-15.32865,1,cluster2
2775,12.037753,11.812587,6.82428,2.442192,9.578241,-9.093267,-0.900666,-7.465139,19.017918,6.754998,1,cluster2
2776,17.580316,16.523765,0.727461,-6.754998,1.281718,10.201779,-6.010216,-0.034641,6.80696,-1.420282,0,cluster0
2777,13.994971,26.673582,16.489124,-3.602666,-6.14878,2.147743,-16.36788,-7.274613,23.469288,10.045895,0,cluster0
2778,17.459072,4.018358,-9.682164,-9.5436,8.625613,5.334716,-7.551742,-12.124356,9.751446,-3.619986,2,cluster1
2779,14.116214,8.261882,-1.351,4.486012,5.317396,3.204294,15.934867,-5.698447,12.817176,-7.378536,2,cluster2
2780,17.996008,30.67462,9.786087,3.498743,4.468691,2.71932,-7.205331,5.161511,0.658179,-5.040268,1,cluster0
2781,14.220137,5.594524,5.10955,0.831384,10.374984,-14.341381,-0.640859,-12.418804,17.597636,-4.728499,1,cluster2
2782,9.456997,22.949673,15.034201,-9.993933,15.588457,-0.225167,-12.782535,-4.503332,18.965956,-1.506884,1,cluster0
2783,5.057588,26.812147,17.424431,0.831384,5.144191,13.042343,-12.210958,-6.841601,13.388753,-5.78505,0,cluster0
2784,11.483497,11.310292,5.092229,-0.969948,10.548189,7.291934,-1.887935,-3.290897,14.618509,-1.766692,2,cluster2
2785,16.627688,7.84619,13.908368,-3.100371,5.715768,14.635829,-13.076984,-8.435087,14.878316,-9.422356,0,cluster0
2786,26.725544,10.011254,-4.035678,-8.729536,4.174242,6.062178,-0.051962,-9.162549,3.39482,-11.292971,0,cluster1
2787,10.548189,12.505407,-8.036716,-10.548189,-2.805922,11.91651,-0.554256,-15.657739,12.107035,-22.014366,0,cluster1
2788,9.301113,17.788162,3.914435,-8.677575,14.012291,-11.829907,-4.572614,-6.373947,15.432573,3.152332,1,cluster2
2789,21.096379,6.304665,-19.468251,-12.297561,1.576166,3.654627,-2.320948,-8.071357,5.906293,-11.881869,2,cluster1
2790,19.364328,4.572614,-14.618509,-13.025022,6.980165,4.208883,9.19719,-15.848265,12.782535,-18.602226,2,cluster1
2791,19.312367,15.778983,3.031089,-5.161511,4.693858,5.507922,-6.200742,7.326575,5.386678,-1.71473,0,cluster0
2792,11.674022,29.115774,23.157519,-2.771281,7.863511,3.983717,-16.125393,6.841601,6.962844,-3.238935,1,cluster0
2793,22.793789,23.919622,25.028134,-3.377499,4.156922,-2.927166,-13.787124,5.923614,10.842638,-3.550704,1,cluster0
2794,16.71429,16.575726,9.162549,7.118729,0,-0.225167,-9.682164,2.338269,4.589935,-7.811549,0,cluster0
2795,19.364328,18.74079,-10.167138,-6.321985,5.819691,-1.073872,7.569062,-4.745819,12.366843,-7.776908,0,cluster1
2796,12.193638,14.272099,3.793191,1.69741,9.058626,-9.924651,6.235383,3.671948,10.56551,-13.406073,1,cluster2
2797,21.858481,13.839086,-1.247077,-9.56092,5.594524,1.472243,-10.184459,-12.193638,18.723469,16.229316,1,cluster0
2798,23.070917,7.707626,-16.593047,-7.621024,-7.759588,5.040268,-2.407551,1.541525,-0.658179,-18.844713,0,cluster1
2799,17.892085,4.295486,-15.727021,-5.45596,-1.576166,6.616434,6.703037,-1.628128,0.952628,-15.640419,2,cluster1
2800,18.896674,23.763737,22.707186,-2.701999,-0.433013,-10.115177,-13.700522,-6.044857,19.849302,5.507922,0,cluster0
2801,10.738715,12.297561,9.5436,-4.330127,15.311329,-8.833459,-0.207846,-2.875204,23.330724,4.867063,2,cluster2
2802,18.896674,15.242047,-6.564473,-7.690306,2.771281,4.919024,12.297561,-5.213473,11.015843,-20.957815,0,cluster1
2803,22.031686,9.422356,2.909845,1.195115,1.489564,12.453445,-7.343895,-5.265434,-1.091192,-15.432573,0,cluster1
2804,15.900226,23.503929,12.713253,-5.750409,8.52169,10.478907,-9.768767,1.853294,12.332202,-5.837011,1,cluster0
2805,15.120804,28.6308,24.075506,0.32909,5.837011,0.866025,-6.945524,0.086603,6.858921,-3.41214,1,cluster0
2806,-1.091192,8.729536,-0.34641,0.294449,9.595561,3.256256,2.320948,-1.437602,25.703634,-3.013768,1,cluster2
2807,15.172765,16.056111,9.526279,-8.331164,-3.013768,1.939897,-14.757073,-9.21451,12.695932,-1.073872,1,cluster0
2808,1.160474,12.089715,-1.784012,-8.85078,3.862473,-2.130422,-0.155885,-0.762102,29.687351,-13.752483,1,cluster2
2809,24.006224,14.809034,4.970986,-2.667358,3.273576,-2.407551,6.547152,-8.902741,2.286307,-10.409625,2,cluster1
2810,-1.177795,10.807997,1.299038,3.793191,14.185496,-1.004589,1.454923,-0.398372,21.165661,7.188011,1,cluster2
2811,-2.06114,24.647083,-0.433013,1.02191,14.583868,4.555294,1.091192,3.983717,23.833019,5.265434,1,cluster2
2812,8.781498,11.968471,11.206369,-0.051962,14.739752,-2.268987,2.580756,-13.994971,18.619546,-1.299038,2,cluster2
2813,19.43361,16.800893,-12.245599,-15.588457,-4.41673,2.979127,-12.297561,-4.347448,13.873727,-5.282755,0,cluster1
2814,24.058186,16.056111,-16.818213,-5.144191,-2.130422,8.227241,15.501855,-11.137087,9.058626,-15.934867,2,cluster1
2815,9.110587,20.247674,-6.720357,-2.840563,7.049447,8.660254,2.563435,1.71473,1.281718,0.207846,0,cluster0
2816,14.341381,27.643531,17.407111,-2.494153,7.707626,4.988306,-12.643971,-9.439677,14.809034,10.149818,1,cluster0
2817,11.466176,6.287344,2.528794,9.127908,12.661291,-4.364768,7.811549,-5.611845,8.642934,-5.265434,1,cluster2
2818,18.186533,6.235383,-11.379574,-4.191563,9.976613,0.606218,-3.360179,-16.541085,16.974098,-10.063215,2,cluster2
2819,12.366843,15.519175,4.295486,-1.784012,14.272099,0.554256,-5.022947,-2.580756,10.063215,-8.244562,2,cluster2
2820,9.318433,14.687791,-6.218062,1.662769,15.571137,2.632717,-0.762102,-10.981202,17.788162,1.316359,2,cluster2
2821,16.160034,13.717842,11.795266,-6.373947,1.645448,-4.174242,-9.405036,2.320948,12.799855,-2.996448,1,cluster0
2822,8.660254,24.525839,16.03879,-2.113102,2.39023,-6.079498,1.108513,-5.43864,12.003112,5.282755,0,cluster0
2823,12.695932,9.56092,-8.608293,-4.035678,4.43405,7.724947,-2.407551,-0.69282,1.160474,-16.835534,2,cluster1
2824,27.487646,0.450333,-27.868697,-7.915472,-0.935307,7.136049,5.230793,-20.264994,4.867063,-28.474915,0,cluster1
2825,15.259368,8.642934,-16.211996,-9.387715,0.259808,3.637307,15.016881,1.732051,0.398372,-15.311329,2,cluster1
2826,22.915032,20.368917,7.811549,-5.040268,6.408588,6.720357,-12.973061,10.617471,6.685716,-4.970986,1,cluster0
2827,17.216585,0.381051,-12.349522,-7.447818,5.819691,4.919024,16.315919,-19.537533,10.461587,-18.446341,2,cluster1
