@relation waveform-5000_insig_0.95_clustered

@attribute Instance_number numeric
@attribute attr_1 numeric
@attribute attr_2 numeric
@attribute attr_3 numeric
@attribute attr_4 numeric
@attribute attr_5 numeric
@attribute attr_6 numeric
@attribute attr_7 numeric
@attribute attr_8 numeric
@attribute attr_9 numeric
@attribute attr_10 numeric
@attribute attr_11 numeric
@attribute attr_12 numeric
@attribute attr_13 numeric
@attribute attr_14 numeric
@attribute attr_15 numeric
@attribute attr_16 numeric
@attribute attr_17 numeric
@attribute attr_18 numeric
@attribute attr_19 numeric
@attribute attr_20 numeric
@attribute attr_21 numeric
@attribute attr_22 numeric
@attribute attr_23 numeric
@attribute attr_24 numeric
@attribute attr_25 numeric
@attribute attr_26 numeric
@attribute attr_27 numeric
@attribute attr_28 numeric
@attribute attr_29 numeric
@attribute attr_30 numeric
@attribute attr_31 numeric
@attribute attr_32 numeric
@attribute attr_33 numeric
@attribute attr_34 numeric
@attribute attr_35 numeric
@attribute attr_36 numeric
@attribute attr_37 numeric
@attribute attr_38 numeric
@attribute attr_39 numeric
@attribute Classes {class0,class1,class2}
@attribute Cluster {cluster0,cluster1,cluster2}

@data
1819,0.656795,-0.793011,0.037972,-0.089685,0.63498,-1.142744,0.075649,-0.560118,0.187358,0.494019,0.900493,0.631611,-0.204784,0.81918,-0.050102,0.08334,-1.252041,-0.242501,-0.760713,1.094706,-0.650522,0.63516,0.391931,-0.231826,0.302388,1.045208,0.257934,1.486365,1.356804,-0.262517,1.420178,0.581832,1.71669,0.108874,1.24782,-0.034528,-0.184475,-0.089884,-3.309586,class1,cluster0
1820,0.310662,-1.20637,-0.312983,0.789876,-1.279116,1.087047,-0.163377,-1.922702,-1.821815,-1.026827,-0.065378,-0.48287,-1.174563,0.454977,1.043675,-1.383498,-1.174683,-0.346122,0.891027,-0.470686,-2.630964,-1.30551,-1.348739,-1.034873,0.832306,-0.533407,-0.228073,1.185387,0.926927,0.739287,-0.311713,-0.661981,-1.284765,-0.840062,-1.211568,-1.287371,-0.595233,0.45016,-3.756878,class2,cluster0
1821,-1.135154,-0.193536,-0.741501,-1.302598,0.844987,1.679678,0.554959,1.440101,-0.992084,1.345379,0.7454,1.388085,-0.554235,-0.891032,1.17067,-1.744916,-0.429202,1.099903,1.141067,2.012345,0.838388,0.551556,0.289262,0.436683,1.957923,0.320061,-0.408204,-0.9455,-0.148189,-1.044388,1.382544,0.093947,1.816584,1.370511,1.350922,-1.153682,0.423146,0.679309,-5.23437,class2,cluster0
1822,-1.875684,-0.063031,0.718753,-1.379787,0.282718,0.192966,-0.644977,0.027638,0.023555,1.33342,2.250999,0.40743,1.585861,-0.314783,1.099619,-1.95076,0.879422,-0.597148,0.471343,-1.09015,-0.84763,0.437096,-0.536316,0.074528,-1.415441,-0.318986,0.015031,-0.183455,-0.325732,-0.951767,1.965083,0.273066,-1.428052,1.420383,-1.637555,1.265825,-0.805979,-0.550328,1.760802,class0,cluster2
1823,-0.921764,-2.212636,2.094587,0.642407,0.090625,1.185395,0.649314,-0.557199,0.670069,0.280017,-0.959463,-0.60994,0.358482,-0.568562,-1.314276,-0.364038,0.005316,0.047284,1.039462,0.566993,0.659161,0.777286,-1.375692,1.317535,0.850302,0.730593,0.545731,0.483428,1.189155,-0.006846,-0.482693,0.550027,-1.126362,-1.715851,0.114134,0.478474,-1.790093,-0.400809,2.658254,class1,cluster2
1824,0.385103,-0.54529,0.945594,-0.219727,0.956799,-0.723827,-1.635888,-0.319222,0.442896,-0.775393,3.350271,1.201043,0.65989,0.728157,0.086625,-2.075119,0.457433,0.961494,1.154881,-0.205075,0.283184,-0.72627,0.327104,-0.027804,2.16228,-2.588614,-0.238411,-0.54271,0.292608,0.267745,-0.458505,-0.794034,0.57779,0.016272,-0.187282,-0.931613,-0.43795,-1.390816,-5.302964,class2,cluster0
1825,-1.392308,-0.249103,0.253058,0.655318,-0.222287,0.562277,0.298025,0.903723,-0.735297,1.623121,-0.121794,0.52393,-1.11952,1.61128,0.245053,-0.003979,0.04885,1.530053,0.158437,-0.17187,0.003971,0.078382,-0.284294,-0.049457,-1.614143,1.066296,-1.307174,-1.080935,0.70625,-1.168509,-0.251499,0.62912,-0.914463,-0.052833,0.273235,-0.830136,2.088605,-1.296147,2.888728,class0,cluster1
1826,0.064815,1.072365,0.076936,1.254487,0.195863,0.928283,0.369842,1.219862,-0.219264,0.202525,0.355705,-1.573008,-0.487675,1.34919,-0.365122,1.004581,-0.443527,-0.477919,1.716566,0.058047,-0.336528,-1.300696,0.315654,1.699922,-0.518926,-0.927346,1.96335,-0.100253,-1.214971,-0.943611,-1.007761,-0.074723,1.25846,0.801771,-0.167725,-1.446443,-0.487733,-0.053362,1.746087,class1,cluster2
1827,0.501658,-0.374395,-0.63059,-0.069212,1.029835,-1.523457,-0.261679,-1.628678,-0.175794,-0.070947,-1.013208,-1.046929,0.231814,0.275542,1.828589,-0.517373,-0.166079,0.961563,-0.28332,-2.5193,0.711226,-1.018493,-0.190184,0.813053,-0.396729,0.572573,2.75334,-0.548898,-0.743287,0.430158,-1.108892,-0.620603,-1.093435,-1.432828,-0.154217,1.687719,-0.399061,-1.201723,1.748285,class0,cluster1
1828,0.222546,0.559983,0.930711,-1.307719,-1.163176,1.256993,1.117827,1.929083,-0.858681,1.120566,-0.108322,0.071884,-0.482479,0.251888,-0.908249,-0.035442,-0.360071,0.964428,1.083486,0.34678,-1.363254,-1.281981,-1.645206,-1.145194,-0.517662,1.175852,0.156287,1.714087,0.565264,0.412993,1.335964,1.392287,-0.329693,0.4388,1.425665,0.233096,0.094284,0.941302,1.309238,class1,cluster1
1829,-0.130859,-0.245283,0.001193,-0.838993,-1.779639,0.889179,0.021074,0.936378,-0.620299,-0.806322,-1.362765,0.3196,1.337885,1.168751,1.929268,1.50994,-0.187659,-2.207577,2.204386,-2.488607,1.94399,0.727255,-1.206936,0.687551,1.112434,0.293182,0.605334,-0.068,0.616434,-0.101218,-1.055291,-0.976531,1.715556,-0.669951,1.451133,-1.3805,1.308997,0.046342,-2.282874,class2,cluster0
1830,-0.186327,1.049106,-2.013244,0.538813,-0.767255,-2.27604,0.42527,-0.848956,0.158164,1.036562,0.422787,-1.108521,0.067022,1.450431,0.113594,-0.413783,-0.532568,1.818018,-1.17788,1.024135,-0.285228,-0.730848,0.296936,0.849301,-0.289585,0.175991,1.675887,1.697816,0.954502,-1.04261,0.785844,-0.159968,1.657156,0.056674,-0.455514,-0.744073,0.485518,-0.244706,3.059904,class2,cluster1
1831,0.145103,-1.153179,-1.115866,1.704739,-1.381589,-0.813611,0.169686,2.561579,-0.007705,-0.55811,1.340032,-0.918263,-0.766234,-1.92926,-1.270931,0.556368,-0.419391,0.235423,1.001412,1.18511,-0.627723,-0.13504,-1.197236,-0.170653,1.813115,0.42269,0.593991,0.904544,-0.375411,3.033509,1.371121,0.39346,0.106471,0.224956,-1.652023,1.931515,0.707203,0.785825,3.279242,class0,cluster1
1832,-0.148798,-0.749547,0.851898,-0.090586,0.249313,0.783497,0.392975,-0.566103,-1.801063,0.63325,-0.460707,-1.737909,0.114852,-0.012009,-0.496119,-1.363827,-1.465423,1.200043,-0.137975,-0.025463,0.946596,0.489161,-0.574928,-1.030016,0.500292,1.053733,-1.07794,0.034915,2.364047,1.507249,-1.998305,-1.705719,-0.593761,-0.95808,-1.056851,-0.476765,2.454254,1.121553,1.708603,class1,cluster1
1833,-0.539301,-1.150982,-1.165506,-0.492398,1.622852,0.545735,0.137839,-0.837375,-0.316892,0.50581,-0.263786,-1.314475,1.345841,-0.239935,0.914131,0.7853,-1.624422,-0.431872,0.176531,-0.250727,0.598949,-1.01798,-0.110078,-0.455227,-0.450206,-0.222622,0.146239,-1.519704,0.761143,1.303504,0.994131,-0.684753,0.688588,2.615334,2.084279,-0.312096,1.404929,-0.036609,-2.515914,class1,cluster0
1834,-0.665958,1.201744,0.104288,-0.927137,1.4349,-0.298791,-0.474509,-1.361816,0.009026,-2.093189,0.236269,1.029708,1.223927,0.421732,0.409409,-0.644064,1.451464,-0.792036,-0.068271,0.605397,0.283845,-0.019022,-1.772562,-1.011314,0.488077,-1.348468,0.832499,-0.622337,-0.174324,-0.669246,0.428005,0.840015,-0.248119,0.270259,0.106689,-0.195806,1.781223,-1.159791,1.980554,class0,cluster2
1835,0.709716,-0.234904,0.678651,1.308589,1.462578,0.912375,1.445687,0.903166,0.157987,0.434437,-0.559505,0.736622,0.277242,-1.114743,-1.258942,0.377534,0.544395,-0.091297,-0.246154,-0.640094,-0.378333,-1.408004,-2.287454,1.329301,0.272004,0.014946,-0.933082,-0.283043,-1.163315,0.895353,-0.143483,-1.072956,0.501308,0.962405,0.095689,-0.551589,-1.595283,0.115785,-4.29475,class1,cluster0
1836,-0.655681,1.250805,0.149716,-0.060632,0.472179,1.744395,0.931369,0.917895,-0.470547,0.016017,-0.268956,-0.316494,-0.498225,0.491312,0.663105,0.89159,1.186895,-0.486183,0.152651,-0.074259,-0.645972,-0.034946,0.216365,-0.991212,-0.473674,-0.689943,0.841863,1.535372,-0.177962,-0.979907,-0.786018,-0.356941,-1.107037,-0.422525,1.472128,0.43035,0.964746,-0.848821,0.002691,class1,cluster2
1837,-0.516211,-0.589654,-2.337903,-1.025089,1.070506,0.16033,0.991039,0.410049,0.99693,2.196632,0.322466,1.671987,-1.338565,2.074717,-1.709447,0.404128,-0.077727,-0.227998,0.256682,0.608757,0.334418,0.943799,-0.956732,0.027741,0.059206,0.862118,-0.216586,2.391897,-0.351263,1.932541,-0.858597,-0.306424,-0.161858,3.171561,-0.405034,-1.200863,1.0259,-3.053606,2.604913,class0,cluster1
1838,0.440263,-0.058471,0.093245,-1.911122,1.204276,1.690034,-0.395215,-1.288435,0.287319,-0.863573,0.914282,0.957389,-0.895694,0.701236,0.932443,-0.363889,0.253628,-0.759068,0.470633,-1.084437,-0.875261,1.343014,1.424116,1.553235,-1.12976,-2.326745,0.66295,0.502589,-0.325842,-0.388631,0.763746,0.04588,0.198356,0.748198,-1.445316,-0.548831,1.639332,-0.905379,0.96604,class0,cluster2
1839,1.282937,-0.652371,0.076003,0.486217,-0.282054,0.452876,0.702546,1.518551,-0.461129,0.218146,1.749716,0.130206,0.346391,0.390481,-0.48205,-0.753005,0.1156,-1.848957,-0.389779,-0.160754,-2.003388,0.858421,0.453863,-1.792353,1.43387,1.036152,1.197338,-0.205563,-0.064169,2.168136,-0.270513,1.563828,0.019432,-1.033661,0.049989,-2.562228,-0.250952,-0.519948,-4.893285,class2,cluster0
1840,0.334254,0.015602,-1.056277,-0.859406,-0.548153,-1.219444,0.894944,0.10177,0.592247,1.467258,-0.649435,0.683361,-1.044034,-0.605321,-0.881879,-0.639689,1.83483,-1.291791,0.538761,0.662416,-0.993087,-1.442584,-0.265797,1.661098,-2.149958,-1.947665,0.929979,0.691422,0.972399,-2.627213,-1.259806,-0.950448,1.328433,0.227018,0.897905,0.832519,0.974324,-1.054211,-1.452845,class1,cluster0
1841,0.857054,0.580794,-0.758416,0.098241,-0.09899,0.983135,-1.251428,1.288231,-1.362606,-0.064664,-2.108765,0.180446,-0.101451,-1.176638,0.803774,0.6015,-1.191045,0.924067,0.317651,0.226377,-1.40229,0.966214,1.688525,-0.104564,-0.460905,0.77988,1.076609,-0.455497,-0.344685,0.608337,0.294371,0.907878,-0.541756,-1.938936,0.449858,-1.455482,-0.411835,-0.763764,-0.204075,class2,cluster1
1842,0.852877,-1.280607,0.381823,-0.294303,0.098293,0.212294,-0.41371,-0.200146,-1.473961,-0.636347,0.699389,0.796054,0.644406,0.160281,-0.732529,0.471752,-0.153987,-1.416916,-0.206241,0.044237,0.71545,1.706864,-2.20487,0.951051,-1.015686,-0.737439,-0.057555,1.51538,-0.021333,-1.387814,0.460889,1.381823,0.311972,-1.515459,-0.775549,0.01396,0.19967,0.047062,-1.675754,class2,cluster0
1843,0.430376,1.03294,-3.083354,0.865099,0.496136,-0.731921,-0.531245,1.045754,-0.368591,0.736583,0.791708,0.666622,-0.314715,0.69902,-0.322224,-1.3444,-0.854645,1.862005,0.254491,-0.386599,0.226301,1.502222,-0.539696,-1.614944,-1.699689,-2.070484,-0.377299,-1.430339,0.15884,2.216703,-0.004681,0.470384,-0.317159,0.438392,0.741622,-0.818549,-0.505526,-0.916518,1.148606,class0,cluster1
1844,0.201541,0.894539,-0.467987,-0.135505,0.756711,0.439684,0.797585,-1.722966,-0.419942,0.142127,1.538354,-1.022762,0.827156,-0.69156,0.157149,0.159911,0.132736,-0.420669,-1.372518,-1.568549,1.048432,-0.903897,-1.028704,0.700707,0.459849,2.561031,0.527435,0.12102,0.874675,-0.67369,-1.109643,0.081635,0.741667,-1.13732,-0.318894,0.821049,-0.111034,0.489512,2.441379,class2,cluster1
1845,-0.174492,0.041435,-0.90106,1.279434,0.191069,-1.639962,-1.440074,2.122593,-1.106508,-1.407312,1.353428,0.538327,-0.52977,0.213937,-2.007883,-1.493924,2.62461,0.413579,-0.332088,0.100694,0.245672,0.558609,-0.13115,0.170805,-2.225299,0.258001,-1.450813,-0.243824,0.420045,-0.512984,-1.626254,0.623218,-0.205524,0.567601,2.018347,-0.622697,0.717202,0.60985,1.047866,class1,cluster1
1846,0.175287,0.613344,1.29352,-0.010908,1.733986,1.209312,-0.97299,0.567066,0.133903,-0.298064,-0.182798,-0.251831,-1.107303,-0.127748,-0.543926,-0.134019,-1.865265,0.209204,2.058671,-0.760793,-0.411776,0.641486,-0.072035,0.060894,-1.86303,-0.309207,-0.03566,-1.063575,-0.023072,1.910681,-1.274234,0.584135,-0.265366,-1.361669,0.721315,-1.038524,-1.578344,0.877349,0.468195,class2,cluster2
1847,0.113364,0.468686,1.097836,-2.80757,-1.082523,0.931099,-0.968848,-1.001827,-0.166278,-0.352055,-0.096147,0.440824,0.595618,-0.410469,3.086923,0.265114,-0.13957,1.484548,0.125663,1.064184,0.316634,-0.083511,-0.793813,0.530384,-0.851749,-0.377742,0.417117,-1.575223,-0.928066,0.825883,0.642132,0.42026,0.463301,0.179137,0.718321,-0.858787,-0.494357,1.223039,1.733311,class0,cluster2
1848,-1.117973,2.507618,-0.672792,-0.158101,0.026874,-0.069586,0.928317,0.329929,-1.639471,-0.478325,-0.111102,0.10351,1.105794,-0.721294,1.121183,-1.370267,0.523766,-0.381368,-1.631316,0.434445,0.039425,-0.083439,-0.210399,1.092285,0.964411,1.027468,-0.544568,0.855428,0.74173,-0.743083,0.012811,0.536044,-0.767048,0.112949,0.08788,-0.889525,-1.309343,1.674687,1.83006,class0,cluster2
1849,0.962625,-1.558175,0.323959,0.910176,1.489544,1.057471,1.211251,0.049476,-0.185724,-0.957408,-1.343568,-2.150933,-0.793834,-0.24701,1.343488,1.595692,-2.134031,-0.517426,1.58317,1.528146,-2.349393,-0.792435,0.810403,0.733338,0.055664,0.821361,-0.55361,-1.769236,-0.310491,1.076188,-0.907067,1.89181,1.082224,-0.267406,-1.591235,-0.062371,0.229836,1.492841,0.786706,class2,cluster2
1850,0.780982,-0.861968,-1.867819,-1.214987,0.658882,-0.65924,-1.479759,0.349895,1.013595,0.86864,0.227733,0.451717,0.366395,2.00408,0.791792,-1.082981,1.318398,-0.505049,-1.063513,2.027015,1.327092,-1.485054,-1.390709,0.068879,-0.078619,-1.564366,1.666584,0.339251,-0.435936,-0.910897,-1.122276,-0.476259,-0.813715,0.459367,1.175429,0.838507,-1.082788,0.870395,-5.197632,class2,cluster0
1851,1.263666,1.954723,1.691979,1.247868,-0.650103,-1.567908,1.583178,-0.793693,0.708273,0.578004,1.454058,-1.198147,-1.035956,-0.672831,0.182681,1.464496,-0.435223,1.774429,-0.057829,0.95779,1.785199,0.246212,0.009792,-0.531203,-0.428469,-0.117711,-1.204934,-2.114038,0.95804,-1.328426,0.12095,0.99114,1.616284,-1.715664,0.788699,1.543136,-1.442214,0.546932,-1.106133,class2,cluster1
1852,0.230929,-0.886183,0.271688,-0.830824,-1.526298,0.337472,-2.35359,1.292627,0.326258,1.162385,-0.34684,0.081673,-0.559685,-0.976842,0.724683,-1.005081,0.066524,0.513007,-1.186618,0.257587,-2.54492,2.38059,0.822162,-0.319863,0.499823,-0.021343,-0.360686,-0.011748,-0.399607,1.068308,-0.146054,0.140925,1.037817,-0.021851,0.806394,0.461997,1.28607,1.06465,2.224127,class0,cluster2
1853,0.39413,-1.275959,-1.821204,-0.838738,1.24441,-0.473609,-0.978161,0.98625,0.022778,-0.509018,0.048828,-1.218252,-0.203967,0.799541,-1.801702,-1.029498,0.473902,-1.337261,1.33135,-0.16353,-0.01554,0.935481,1.373477,0.827086,-1.541057,-2.495917,-0.053568,-2.373936,0.209094,-0.100263,-0.527761,1.080826,-0.332992,-1.017787,-2.131557,-0.45292,-0.961434,0.708418,3.207391,class0,cluster2
1854,-1.208736,0.133292,0.504979,0.293152,-0.686022,0.207318,0.94658,0.18174,0.920348,1.298629,0.026409,0.557717,-0.870705,1.22724,0.360513,0.602316,0.378036,-0.787221,-0.563181,0.666289,2.44761,-0.951332,0.857761,-0.235018,-1.74518,-0.195457,-0.258333,-0.074356,-1.112923,2.689613,-0.182686,1.582141,-1.451496,-0.017409,1.144826,1.159003,-0.745979,-0.774338,-2.64099,class1,cluster0
1855,-0.58614,-0.212663,0.563311,-2.477051,-0.734619,0.434385,2.230739,0.179251,-1.714493,-1.229747,-0.870895,0.939852,-1.100798,-0.81536,-0.23799,-1.401087,-0.64015,-1.088362,1.912977,-1.410931,0.399123,0.491483,-1.276588,0.54003,1.445913,0.308961,0.33541,0.234223,0.144195,-0.396451,0.215388,-0.779788,-0.384233,0.354928,0.013306,1.156144,1.470489,0.149244,-4.151421,class1,cluster0
1856,-0.855066,-0.174545,-1.986609,-1.406006,-0.069576,-1.913797,0.596997,1.136052,-1.236804,0.011648,-1.764653,-0.515365,-1.313086,0.765329,-1.129925,-0.764798,-1.085961,0.710294,-0.975796,0.541384,0.448004,-0.86171,0.897496,0.608113,0.681841,1.812695,0.143414,-1.450424,-0.549483,0.002796,-0.11984,0.990856,-0.602244,-0.752804,1.257644,-0.420103,0.891911,0.21601,0.799892,class0,cluster1
1857,-1.267969,1.207502,1.680586,-0.989369,-0.288063,0.920709,-0.098135,-1.139663,-0.806863,0.103253,0.807887,-1.803213,0.336188,1.321569,-1.107682,-0.677893,0.806831,2.076602,0.247497,-0.191146,-0.157826,0.780877,-0.280023,-0.788066,-0.798653,0.439325,0.691571,-1.50275,0.806959,0.878269,0.296851,0.481865,-0.470604,0.360735,0.056362,-0.977979,-0.423315,2.018732,-0.188817,class2,cluster1
1858,-0.692313,-0.012123,-0.832417,0.975375,0.993729,0.225023,-1.262163,-0.327699,0.116424,0.907526,0.697296,1.364558,0.50513,-0.642901,-0.157597,-0.765688,-0.219458,-0.706493,2.593893,-1.146931,-0.739733,-1.357248,0.306693,-0.450477,0.501764,0.266446,0.020984,0.014936,1.542432,0.627218,0.60216,-2.436772,0.197709,-0.13233,0.343228,2.544824,-0.973938,-0.01609,3.50631,class0,cluster2
1859,0.022277,1.29671,1.65354,-1.427316,-0.349546,0.458958,-1.022038,-1.186994,1.566492,0.713642,-0.997373,-1.529373,1.166612,0.229985,-1.166682,-0.834126,0.272652,-0.109272,0.972911,-0.557659,0.659516,0.431555,-0.373763,-0.994535,-0.30922,-1.466039,-0.887165,0.950193,0.072456,0.720522,1.301455,1.396287,-0.919484,0.742372,0.492701,0.603363,0.978323,1.290266,3.976165,class0,cluster2
1860,-0.58925,-0.071848,-1.182227,-0.541383,-0.690559,-0.661638,-0.26351,-0.904113,0.110486,-1.060174,-1.22275,-0.19274,-0.846441,1.152857,0.718951,0.795947,0.343655,0.358515,0.621871,-1.536701,-0.788355,1.099518,-0.129051,-1.404356,-1.022829,-0.794227,-0.872564,-2.711802,-0.645459,-1.836102,0.494863,-0.672032,-0.602365,-1.935974,0.489434,-0.774106,0.000632,-0.09362,1.334953,class0,cluster1
1861,0.240967,-2.580616,0.991861,-1.127561,0.394612,-0.013142,1.571696,-0.085815,0.695022,0.660753,0.741838,-0.557486,-0.696493,0.663122,-0.135753,-0.077953,-0.954027,-0.427992,1.661893,1.305788,1.883167,0.295269,0.266469,0.008178,-1.361143,-0.445079,1.330082,-0.795327,0.79176,0.907166,1.198396,-0.884312,-0.842417,0.32148,1.693578,1.080029,0.689829,-0.859053,2.210041,class0,cluster2
1862,0.980251,-0.38067,-0.594728,-0.197647,0.96527,-0.607743,-1.360318,0.290741,-0.548646,0.003154,1.703676,-0.03617,-1.841947,-0.351849,-0.050282,-0.206051,-0.817134,-0.541503,0.017441,-1.253434,0.105695,-0.05009,0.575267,-1.034878,0.994105,-1.423707,-0.323857,2.484137,0.095273,1.986026,0.37324,0.673233,0.856088,0.89588,-0.449011,0.427688,-1.147288,1.230605,2.954843,class0,cluster1
1863,1.097933,0.143337,0.369779,-0.286802,0.871658,0.014768,0.677026,0.67967,-0.163785,0.162813,1.263931,-0.258397,-1.796111,1.324091,0.346433,-2.66364,1.839641,-1.932655,-1.087898,0.542798,0.696382,0.159913,0.256407,1.836971,0.990073,-0.71583,-0.958753,-0.293596,0.67633,1.09004,-0.943926,0.197026,-1.379926,-1.766122,0.584263,-0.345167,0.021197,-0.764866,-6.123644,class1,cluster0
1864,1.313149,0.532663,0.936256,-0.386431,2.69794,-0.363456,-0.058097,-0.227039,-1.596937,-0.186435,0.343046,0.819329,2.047726,-0.615368,0.032956,1.641979,0.56462,-1.63943,-1.148593,-1.452301,0.066574,-0.925997,-1.143122,0.325124,1.357404,-0.124192,2.202789,-2.110102,-3.223615,-0.002146,2.21488,0.443876,-0.05349,0.257708,-0.694742,-0.135318,-1.372998,1.466625,1.847238,class0,cluster2
1865,1.087853,1.599688,0.72716,0.81398,1.294542,-0.437036,0.036384,-1.229803,-0.205846,-0.487706,0.6396,0.526936,-0.707499,-0.223152,0.687212,-1.293861,-1.119651,-0.383556,-0.255576,-0.764726,-0.58299,0.065783,0.354934,-0.933902,0.656863,0.338322,-0.129285,-2.48344,-0.170131,-1.292368,0.840382,1.921602,0.74308,2.131349,0.04144,1.769312,1.38153,-0.720086,-3.262871,class1,cluster0
1866,1.499251,-1.117171,0.25433,-1.032072,1.014576,-0.494543,-0.528928,0.961535,0.371093,-0.890079,0.614402,-1.09543,-1.363882,-0.578633,0.310664,-1.199006,0.914852,-0.843583,0.780895,-0.472399,-1.189168,0.26913,1.870633,-0.280384,1.482526,-0.256851,-0.899409,1.277365,0.044453,-0.887611,-0.580699,1.051807,-2.313163,0.759825,0.173408,-0.008,0.994143,0.823875,3.388344,class0,cluster2
1867,0.167997,1.251905,0.332355,-0.902647,0.610103,0.570525,-0.694982,0.371106,-0.403983,0.283699,0.768213,-1.419393,1.658596,-1.839876,0.751812,0.491008,0.178987,-0.647674,1.021625,0.405932,-0.425819,-1.327722,-0.302581,-1.46033,-0.877379,-1.271238,0.503135,-1.549776,-0.377256,-0.468499,0.312292,0.334509,-1.791952,0.186034,1.931079,-0.230995,-1.213681,1.703536,-3.688167,class1,cluster0
1868,-0.084558,0.861856,-1.661774,-2.206035,0.528977,-0.211342,1.986226,0.123354,-0.226589,-0.092565,0.868177,-0.886545,0.785665,0.729506,-1.092718,-0.368451,-1.421128,-2.413874,0.076624,1.076111,-2.042325,-0.674729,0.570837,0.763342,-0.336074,0.943787,-0.600176,1.170448,-0.774385,-1.455936,-1.377059,-0.844007,-0.460325,-0.084415,-1.286325,-1.306292,-0.176597,-0.549505,-3.531735,class1,cluster0
1869,-0.24812,0.482606,-2.085129,-1.25052,0.470771,0.929964,-0.014568,-0.711851,-0.959158,-0.057172,-0.527654,0.077929,-0.317989,1.667586,1.270658,0.12513,0.423758,0.424942,0.268727,0.055759,-0.318913,0.217485,0.102639,0.940812,0.737217,0.330045,-0.621525,-0.82546,-0.164299,-1.321556,0.067616,-0.121795,0.77984,2.085,0.038111,0.62456,-1.40547,0.64363,-5.550276,class1,cluster0
1870,0.330412,-1.491602,0.088095,-1.753915,0.621347,-0.1908,-0.636856,0.718695,-0.04067,-0.008875,-1.384218,0.374425,-0.100421,0.081383,-0.844421,-1.128895,-0.423956,-1.308931,0.322483,-1.14035,0.719008,-1.156838,0.156878,-1.103976,-0.5552,-1.083039,0.912316,1.54732,1.883102,-0.676553,1.098124,0.578308,1.477832,-0.169939,-0.520139,0.365499,-1.360629,0.256057,2.125095,class0,cluster2
1871,-0.450552,-0.319477,-0.682172,-0.146031,2.838895,0.974711,-1.048299,-1.268625,0.430116,0.148308,0.867126,-0.790286,-0.423556,0.905831,1.14209,0.169298,0.866192,-0.762773,0.448084,0.064504,0.361259,-1.577877,-0.450334,-0.432376,2.442146,-0.244293,-1.995567,-0.567212,0.495711,-0.583329,-1.608809,1.704908,1.010856,-1.164932,1.130482,0.277366,-0.525507,-1.115215,2.979507,class2,cluster2
1872,-0.316706,-1.232268,1.032381,-1.72635,-0.703265,1.630657,0.494196,-0.101195,-1.179109,-0.494842,0.621061,1.050311,0.828156,-1.214328,0.439231,-0.451942,-0.797151,0.082209,0.924201,-0.943091,-0.531989,-1.537964,0.32698,1.04244,1.431524,0.700124,-0.463679,-0.462943,-1.085815,0.560001,0.499559,0.459054,0.425256,0.657979,1.226208,-0.870798,-0.514231,2.48529,0.358308,class1,cluster2
1873,-1.896727,-0.032435,-0.569817,-0.233086,0.785189,-0.140603,1.5813,0.473176,0.229804,0.885329,-0.444843,-0.804243,0.761445,-1.057793,-0.367202,-0.730456,2.418232,0.374576,0.675587,0.012332,0.85348,-0.083345,-0.260626,-0.065844,0.346684,0.603565,0.801251,-1.059813,0.435675,1.296615,-0.496514,-0.139148,0.126512,-0.187254,-0.476788,-1.009615,0.848253,1.446829,1.65427,class0,cluster2
1874,-0.966563,0.60875,-0.935827,-1.502656,-1.583095,0.894482,-0.145484,0.913217,1.431913,1.956976,0.805126,0.022102,1.248609,0.699901,-1.566265,-1.117159,-1.164016,-0.385669,1.158869,-0.135457,-0.60415,-0.281957,-0.266354,-0.948205,0.093962,-0.320768,-1.252462,0.220135,0.348255,0.074347,-0.092842,-0.49672,0.084923,1.087681,1.96596,-0.597596,0.860473,-2.139086,1.703422,class2,cluster2
1875,1.344826,1.291801,-0.924071,-1.864803,-0.705822,-0.103533,0.686097,1.254512,0.011216,0.641715,0.97476,0.507865,1.375033,-0.610506,0.250615,0.167557,-0.342799,-0.805676,-0.555879,0.242137,-0.559907,0.116992,-1.761092,-0.722496,-0.821742,1.539683,-0.586445,-1.494889,1.462149,-0.381674,0.26223,-1.304402,1.012103,1.71076,-0.597506,0.12627,-1.206101,0.694653,-4.822165,class2,cluster0
1876,-0.10363,1.077651,-0.922323,0.766629,0.594545,-1.656207,0.367181,-0.963516,-1.186149,-0.939578,0.517098,1.513836,0.713369,1.853836,1.662209,0.389228,-0.431472,-0.12098,-0.215339,0.262579,-0.714327,-0.533214,-0.878477,0.858404,-1.865578,-2.731919,-0.476566,-0.143098,-0.612924,-0.536918,0.294981,0.580548,0.304951,-1.302371,-0.836747,2.540504,0.786602,-1.492463,-0.007863,class1,cluster1
