@relation waveform-5000_ica_0.95_clustered

@attribute Instance_number numeric
@attribute attr_1 numeric
@attribute attr_2 numeric
@attribute attr_3 numeric
@attribute attr_4 numeric
@attribute attr_5 numeric
@attribute attr_6 numeric
@attribute attr_7 numeric
@attribute attr_8 numeric
@attribute attr_9 numeric
@attribute attr_10 numeric
@attribute attr_11 numeric
@attribute attr_12 numeric
@attribute attr_13 numeric
@attribute attr_14 numeric
@attribute attr_15 numeric
@attribute attr_16 numeric
@attribute attr_17 numeric
@attribute attr_18 numeric
@attribute attr_19 numeric
@attribute attr_20 numeric
@attribute attr_21 numeric
@attribute attr_22 numeric
@attribute attr_23 numeric
@attribute attr_24 numeric
@attribute attr_25 numeric
@attribute attr_26 numeric
@attribute attr_27 numeric
@attribute attr_28 numeric
@attribute attr_29 numeric
@attribute attr_30 numeric
@attribute attr_31 numeric
@attribute attr_32 numeric
@attribute attr_33 numeric
@attribute attr_34 numeric
@attribute attr_35 numeric
@attribute Classes {class0,class1,class2}
@attribute Cluster {cluster0,cluster1,cluster2}

@data
2080,0.265473,-0.106874,0.09754,-0.991049,0.060349,-0.491832,0.488724,0.351497,-0.472724,-1.462084,0.352556,-0.009873,0.457209,1.045655,3.640893,0.394778,0.738017,2.352555,-1.367216,-1.851982,0.205219,0.100467,0.438805,1.557215,-1.388772,1.369052,-0.101172,-0.107383,-1.113831,0.455643,-1.209459,0.270201,-0.557337,-0.064457,0.159859,class0,cluster0
2081,0.870072,0.076685,-1.329445,-0.671486,0.459185,0.746037,-0.434638,-0.029018,0.541804,0.625056,-0.48444,-0.718988,-0.55436,-1.711258,-1.106149,-0.292692,0.341398,-0.711147,-1.003593,-0.520129,0.261145,1.034159,1.447113,-0.666509,-0.375792,-0.058441,0.575271,1.313302,0.535409,-0.385548,-0.166469,0.006296,-0.416603,-0.426659,-0.861307,class2,cluster0
2082,-0.876846,-0.67979,-0.656981,1.517777,0.782439,-0.203809,0.774507,-0.148763,0.34635,-0.221797,-1.449753,0.567101,0.815348,-1.308648,0.287367,-0.451483,-0.955054,-0.440208,-0.132096,-1.278354,-0.663646,-0.60903,1.150816,0.369235,-0.072481,-0.304099,-0.027537,-0.664079,0.494855,1.634607,-0.159122,0.759178,0.073494,-0.525602,-0.475646,class0,cluster2
2083,-1.928569,-0.730304,-0.959335,0.339798,-0.954777,0.324507,-0.087901,0.266316,-0.251939,0.101478,0.329616,1.297461,1.095208,1.047498,0.584093,-0.869062,0.373244,-0.418414,-1.083279,0.568877,-0.616028,-1.947674,0.269463,-0.503794,-0.893108,0.741635,-1.467457,0.079672,0.764355,-0.410656,0.281003,-0.802375,1.344685,-0.631783,1.165402,class1,cluster1
2084,-2.192721,0.633967,0.515617,0.374274,-1.645811,-0.556183,-0.76782,0.184913,-1.348387,0.156117,-0.899314,1.223241,-1.334801,-0.362815,0.96256,-0.788826,1.77391,-0.34413,-0.130117,-0.967667,0.3604,-1.759285,0.170643,0.742952,-0.076932,-1.53577,-2.37486,1.441385,0.664926,-2.180169,1.110763,-0.466344,0.524714,-2.835007,-0.275448,class1,cluster1
2085,0.229864,0.77616,-0.176889,-1.534271,-1.004148,-0.689058,0.319984,0.15077,0.297766,2.005763,0.843374,-0.422386,-1.479874,0.228796,-0.081207,0.678848,1.700759,0.32771,-0.171931,0.268502,-0.374283,-0.408584,-1.20624,0.240261,-1.457665,0.045929,1.730073,0.643868,0.925776,0.54602,-0.102932,1.293436,0.195727,0.342806,-0.247695,class2,cluster0
2086,-0.170124,-1.349882,-0.577023,-1.150161,-0.537496,-0.490325,-1.425637,-0.680641,2.070905,-0.35456,0.735766,1.155126,-0.117614,0.655351,0.348217,0.636969,-0.205982,-2.347742,-1.221076,2.379277,0.336722,0.186928,0.905466,0.154696,-0.47747,1.056069,2.38766,0.964228,0.844032,-0.869688,-0.179892,-2.262242,-1.895134,-0.384369,-2.389052,class2,cluster1
2087,0.384496,-1.343838,1.330416,0.081425,-1.39465,-1.782675,-0.556549,-0.101027,0.652627,0.078191,0.552987,0.533511,1.729872,0.884388,0.121278,0.377956,1.555827,-0.260291,0.138318,-1.206134,-0.841975,-0.194152,-0.097537,-0.664054,-0.587876,0.313062,0.083434,0.639374,0.606014,0.837713,-1.10961,-0.896682,-0.843169,0.154699,-0.43031,class2,cluster1
2088,-0.726143,1.806721,-1.354205,-0.361015,0.28322,0.337149,-0.166056,-0.250325,0.264019,-0.293706,-1.614956,1.314538,-0.001248,-1.284692,-1.279542,0.754626,-1.111616,0.553946,-2.481527,2.465606,0.6633,-0.385094,-2.0731,1.43615,1.415079,-0.08227,0.248888,-2.124741,0.898695,0.192655,1.820459,-0.167955,-0.558331,-1.025857,-0.460523,class1,cluster2
2089,1.228796,2.062591,0.087325,-0.941965,-1.610835,-1.510301,0.667557,1.634199,-0.049407,0.852924,-0.568992,-1.406008,-0.366829,1.56251,-2.190215,0.421295,1.906685,1.89463,-1.322283,-0.886516,-0.536607,0.026684,-0.659637,0.352186,-0.732633,-2.039797,-1.91366,-0.355965,-0.002845,-0.209358,0.028236,0.751099,1.551584,1.909278,0.576447,class2,cluster0
2090,-0.270189,0.910439,-0.638789,-0.531913,-0.077629,1.333947,1.699916,0.194622,-0.51662,-1.356602,1.806942,-1.197091,0.801991,0.139454,-0.006691,-0.79024,0.815375,0.792149,0.395636,0.895658,-0.074305,0.729539,2.50345,0.485998,-0.272087,-0.500109,-1.310473,1.675633,1.511178,-0.95779,-0.342584,0.688984,-0.290579,0.211278,0.194323,class0,cluster0
2091,1.018473,-0.728884,-0.044158,-0.512766,-1.14002,-0.556049,2.071826,1.107861,-1.695921,-1.293366,1.110647,-0.153406,0.596275,0.848316,0.34692,-0.559174,1.044055,-1.038318,-0.860117,0.411448,0.321852,0.970709,-0.592131,0.383586,-0.03748,-1.67865,-0.441722,-0.06519,0.642612,0.143543,-1.156254,-1.952831,-0.520939,-0.696056,-0.598514,class2,cluster1
2092,2.130303,-0.955617,0.156831,-0.126533,-2.794515,1.213751,0.722164,-0.757885,-2.405105,1.591168,0.825713,-1.415742,1.294516,-2.28106,-1.193767,-0.486458,-1.451225,1.311489,-1.396717,1.225968,-0.494462,0.190559,0.219814,0.908786,-1.181184,-1.270146,1.257056,-1.39993,-0.338312,-0.520335,-0.514027,0.439587,0.046555,-0.124805,-0.782362,class0,cluster2
2093,-0.192473,1.556777,0.649733,-0.013845,0.668332,-0.060525,0.638409,0.077667,-0.348895,-1.960819,-0.559083,-1.223383,1.695102,0.669988,-0.778299,0.197223,-1.676716,-0.67635,-0.943382,0.678449,0.713094,-1.761013,0.16372,0.565988,-0.519513,-0.470858,-1.316755,-0.319288,0.176867,0.856732,-0.255867,0.181305,-1.582734,1.215909,-1.19772,class0,cluster2
2094,-2.243701,-0.153297,0.652082,0.987101,-1.197422,-0.229402,-1.785929,0.666738,-2.50444,-0.384642,1.94477,0.523588,1.081982,-0.993668,-0.184621,0.603437,0.773418,-0.551675,-0.238214,-0.338477,0.27673,0.733343,0.901741,0.671096,-0.305833,0.923538,-0.537025,-0.13371,0.028871,0.389186,1.62421,0.898335,0.921024,0.481908,0.748336,class2,cluster0
2095,-0.562131,1.55183,0.15774,1.139737,0.852631,-1.310416,1.114766,0.381633,-0.804761,-1.197979,0.560216,-0.17554,1.297205,-0.220025,-0.981353,1.07247,-1.700148,0.086476,0.477337,0.204854,-2.086645,1.707864,-0.115162,-1.58427,0.237396,-0.825195,0.651122,-0.214801,1.771988,-0.381728,0.109774,-0.635614,0.027375,0.896357,-0.257398,class1,cluster2
2096,0.503173,1.405666,0.844902,1.973916,-0.191385,0.845983,0.890809,-1.011001,-0.087353,0.183406,-0.082623,0.094013,0.947323,-0.382305,0.433414,0.285515,-1.819658,1.543763,-0.281285,0.581599,0.071753,1.476941,0.315993,-0.782114,-1.2679,-0.783174,-0.223821,0.367446,-0.278231,0.426863,-0.302866,0.172737,0.221863,1.966278,1.758505,class0,cluster2
2097,0.399027,-0.876623,0.712122,1.808906,-0.119948,0.511201,2.234567,-0.499385,1.865342,0.538647,0.350607,0.963517,-1.563901,-0.875048,-0.290857,0.333046,-0.70929,-0.699985,0.122796,0.245079,0.820171,0.552794,1.85357,0.0838,1.212722,-1.30808,-0.921184,0.21975,1.018158,-1.311293,0.09249,-1.061822,0.211662,0.707572,2.50985,class1,cluster1
2098,0.550494,0.650623,-0.473293,-0.23499,0.269949,-0.942589,-1.588981,1.683698,-0.143733,1.580848,0.90046,-0.272189,-1.824533,-0.278961,0.155049,-0.032227,-0.368289,-1.056365,0.392264,-0.569515,-1.455536,-0.544101,0.07718,-0.463946,1.573176,-1.374421,-0.64517,-1.001991,1.16958,-1.103404,-0.372215,1.676221,0.548189,-0.820121,0.026306,class1,cluster2
2099,0.009215,-0.330323,-0.835924,0.699872,1.05823,-1.26015,0.990433,-0.025423,-2.117075,-0.843294,-0.362488,1.010628,1.15704,-0.518219,-0.850279,-1.460524,0.362845,1.692229,1.067555,-0.758575,1.165951,1.307739,-0.827658,0.431201,0.718832,0.498697,0.884377,-0.818487,0.279097,0.360647,1.05168,-1.396852,-0.622088,1.041797,-0.809798,class2,cluster1
2100,-0.298445,-0.291075,-0.37262,1.095884,-0.917308,0.207185,0.03118,-1.105928,-0.094678,0.568503,-0.349019,-0.022211,0.331415,0.104463,-0.6109,-1.702188,-1.047669,-1.234451,-1.538899,-0.060003,-2.066277,0.469155,-0.812694,0.699596,-0.428482,-1.157408,-0.721458,0.391187,-0.14462,0.291472,0.69885,0.809437,-0.068117,0.505871,0.033062,class0,cluster2
2101,0.628579,0.598014,-0.358489,-0.202314,-0.31382,0.649764,1.141812,-0.652166,0.483191,0.326689,0.829417,-1.261172,1.357537,-0.831375,-1.202736,-0.031129,-0.756479,-0.722156,0.931768,-1.176076,-2.247291,-0.34955,-0.489782,1.174068,-1.442298,-0.852553,0.233773,-0.683916,0.553538,0.011548,0.403285,-0.120175,0.757287,1.793015,-2.053187,class1,cluster2
2102,-1.346893,0.175933,-0.142791,0.166963,0.28094,1.548328,-0.891602,-0.755088,0.182953,-1.170605,0.855696,0.352707,0.796552,-0.475229,-0.151522,-0.024664,0.521875,0.4169,0.359597,1.257269,0.390886,0.607895,-0.294892,0.599551,-0.267992,1.210687,-0.470814,1.560011,0.436461,-1.615174,-1.009552,0.790311,0.38374,0.314073,0.732578,class0,cluster0
2103,0.080412,-1.568096,-0.068973,1.744384,0.135178,-1.179099,-2.45517,-0.000079,0.729423,-0.896463,-1.073178,-1.363411,0.072415,-0.201007,1.645368,0.790306,-1.252807,-2.859985,0.459392,0.030418,-0.112952,-0.50288,0.746332,-0.680491,0.232267,1.662407,0.761896,-0.003027,0.481046,-1.056388,0.093879,-1.103523,0.181244,0.313299,1.412117,class1,cluster2
2104,-1.115334,0.357664,-1.554405,-0.419962,0.43956,2.722488,1.248788,-0.240549,1.203489,0.929743,0.418344,-1.062182,-0.572828,1.338146,-0.182327,-0.670163,-0.321159,-1.275964,-0.523015,0.02142,-1.260288,0.870842,-0.566273,0.755598,0.333119,0.819627,-1.374736,0.670425,-1.726139,-0.51953,0.042925,-2.129547,0.340323,1.337386,-2.069666,class1,cluster1
2105,-0.520763,0.632808,-0.441159,-1.822765,-0.088465,0.333366,0.301207,-0.108656,-0.248522,0.210295,0.216809,0.685423,1.393446,-0.582556,-0.092188,0.448606,0.568093,-0.528816,0.479487,1.552695,0.982041,-0.104655,-1.922159,-0.263475,-0.493413,-0.960163,0.570095,-0.651111,-0.744029,-0.065328,-0.630059,0.155967,0.688572,1.012705,1.656396,class2,cluster0
2106,-0.914122,-1.630036,1.911689,2.527949,0.366015,1.577189,-0.242669,0.363171,0.053677,0.521193,-0.880766,0.057532,-0.686374,-0.480343,-1.79598,-2.09605,-0.203409,-0.938521,-1.136202,-0.139083,1.405476,-0.705727,-2.146262,0.039714,-0.078987,0.146689,-0.219191,1.650085,0.873291,-0.549226,-0.940683,1.581561,1.186866,0.387052,1.412012,class0,cluster0
2107,0.176732,0.189764,0.654931,0.134286,0.835377,0.851347,-0.589164,1.613634,-0.146596,-1.077413,-0.027216,0.202166,-0.268093,0.646891,-0.729852,-1.705632,-0.172842,-0.653458,-0.10274,-1.466022,0.921155,1.606823,-0.766752,-1.977437,-0.824354,1.021126,-0.846718,-0.211631,-0.15416,-0.039216,1.252671,-1.291109,2.237868,1.099439,-1.249754,class2,cluster1
2108,0.23615,-0.201766,1.004477,1.403182,-1.661228,1.190151,-0.687894,-1.6006,-0.085694,-0.455364,1.159776,0.479472,0.492924,0.680995,-0.966061,0.004773,1.736534,-1.901841,-1.139113,0.402124,-0.665794,0.169389,0.566198,-2.051051,-0.993616,-0.434338,-0.312477,-0.328683,2.330417,-2.232886,0.41321,1.42431,-1.185779,1.266687,-2.317044,class2,cluster0
2109,0.689559,0.100419,-0.162467,0.995744,-0.45258,-0.725915,-0.243543,0.60778,-0.637995,0.26896,-1.007131,-0.396913,0.730265,-1.315978,-1.575793,1.409398,0.492894,2.0086,0.154878,-0.090934,-0.614308,0.587766,-2.151982,0.296067,0.754625,-0.124477,0.226863,1.811904,0.026198,1.495259,-1.256245,1.838095,-0.690071,-0.441357,-0.193302,class0,cluster0
2110,1.780487,-0.390196,-1.065009,0.713589,-1.243315,0.868227,-0.24729,-0.150722,-1.019846,1.537142,-0.03373,0.487193,0.289479,0.838005,-2.307647,-0.966172,0.498964,1.15845,0.173107,-0.457643,0.148901,0.855099,0.509882,0.773133,-0.444979,1.141563,-0.7378,-1.021331,0.784772,0.413803,-0.052811,1.221702,-1.447903,-1.042684,0.646913,class0,cluster0
2111,0.818568,0.136348,-0.130702,0.847465,-0.676316,1.309927,-1.195371,1.469544,-1.112971,2.785382,0.498295,2.270292,-0.245381,-1.292295,0.151436,1.428751,-0.075859,-2.117071,-2.170572,0.661697,0.089289,1.416259,0.286666,-1.588337,0.366115,0.075492,-0.051701,-0.308291,1.083965,0.759288,-1.884795,-1.650375,1.44488,0.505004,1.164749,class2,cluster1
2112,-0.428494,0.337463,0.230341,-0.774921,0.587524,0.163936,-0.88395,0.174502,0.740096,-1.265097,0.843113,0.433085,-1.079156,-1.595152,0.227314,0.37496,1.100397,0.37319,-0.017865,1.039707,0.05234,-1.94666,-0.595897,0.346268,0.557103,-0.516501,0.86875,0.747644,-1.651539,-1.759501,-1.305637,1.197697,0.300714,-0.433102,1.059347,class0,cluster0
2113,-1.255868,-1.295728,-0.149639,-0.447433,0.436266,0.373877,-2.491451,0.217329,-1.34412,0.198413,-0.852095,0.337758,-0.17497,-0.085239,2.863934,0.468269,0.532435,0.405858,-0.472901,-2.141306,-0.801943,0.993381,0.676524,1.857014,-0.723434,-1.523863,0.485148,0.07769,-2.301377,-0.156477,-1.78642,-0.566662,1.135126,-0.318336,-0.949847,class1,cluster1
2114,0.325635,-0.397551,-0.972225,1.861278,-0.494376,0.558809,-0.945331,1.554217,-0.355192,-0.356545,0.577063,3.658591,-0.310856,-0.475974,-1.569195,-1.265477,-0.859389,1.466222,1.599967,0.447606,-1.879542,-0.660759,0.145657,0.814317,-0.611515,-1.325875,-1.201323,1.319202,0.728411,0.055257,-0.018703,1.100795,-0.724748,-1.101912,-0.895984,class1,cluster2
2115,-0.010033,0.568118,1.38231,-1.570855,-0.037765,1.039383,1.18234,-0.167484,-0.87734,0.864374,0.139571,0.585785,0.552686,1.059642,-0.456266,-0.199815,0.358709,0.008645,-0.421578,0.328915,-0.189498,-1.116307,0.993512,-0.723914,-0.277753,0.430488,0.190259,-0.424239,1.552511,0.979823,-0.626438,-1.835706,0.052945,0.602186,-2.187753,class1,cluster1
2116,-0.725033,-1.075434,0.628435,-0.787707,2.4633,1.355044,0.730603,0.294781,0.799394,-0.624882,0.87819,0.775898,-1.691804,1.35919,2.149395,0.843396,1.356978,-1.12883,1.223954,-2.561087,-0.334393,-0.491331,1.618036,-0.419239,-1.174294,-1.802859,0.008353,0.127955,0.361346,0.300149,-0.790337,-0.638219,-0.040035,-0.395861,0.945242,class2,cluster1
2117,1.460992,-1.694256,-0.378952,-0.576911,-0.70062,-2.648406,0.88842,0.249567,0.301843,-0.732811,0.707924,0.332589,-1.139308,-0.131474,0.553426,0.936964,0.944336,1.063256,1.879705,-1.31433,0.243728,-0.330501,0.051929,-1.579736,1.450693,-0.448174,-0.901276,0.873845,1.270771,-1.535797,-1.713513,-0.443445,3.04479,1.29218,-1.382964,class2,cluster1
2118,0.814251,-0.13521,1.165176,-1.261228,-1.405635,0.229289,-0.21041,-0.521077,-0.324029,-0.235395,0.262584,-2.024249,0.503245,-0.503564,-0.509116,0.53388,0.328761,-0.341361,0.309271,1.385227,-1.733909,2.570826,-0.004274,0.113927,-0.219161,0.571552,-1.300318,2.143418,-0.682444,-1.584063,0.354431,-2.389816,0.946315,1.069054,0.228798,class2,cluster1
2119,0.514816,1.837233,-1.167976,0.479367,-1.371979,-0.6697,0.22589,-1.164531,0.198475,0.041494,-2.599161,0.45276,-1.001578,0.124556,0.750196,0.891259,1.581819,-2.000517,-0.140524,-0.618237,-0.525242,0.313217,-0.643656,0.917542,0.415752,1.211417,-0.156919,1.61256,0.056302,-1.388254,-1.122784,0.620963,-0.206493,-0.398382,-0.330633,class0,cluster0
2120,-1.033319,-1.559115,0.91654,1.575865,2.032855,0.403623,-1.444942,-0.094774,0.023996,1.293187,-0.730259,0.913851,1.075601,-0.671592,-0.875895,-0.139884,0.013342,-0.494907,-0.00999,0.370586,-0.155366,0.988117,1.259058,0.44842,1.578729,0.664472,0.843614,-1.008653,-0.301484,-0.14385,-1.490653,-0.646928,1.127303,-0.663625,1.671786,class1,cluster1
2121,0.202618,0.676226,-1.155956,-0.308254,0.531971,0.568171,1.384604,0.699946,0.572797,-0.054515,0.167422,1.425995,-0.408524,-1.301609,0.917848,1.21469,1.478964,-0.755693,2.104335,-0.340732,0.864145,-0.506298,0.547291,0.963908,1.53854,-0.350623,-0.708463,0.578833,0.717919,-0.382308,-0.053985,1.516913,0.715352,-0.867106,-0.002716,class2,cluster0
2122,2.250795,-0.491395,-0.417691,-0.507207,0.481686,0.732364,-0.248812,-0.111846,0.101327,-1.044699,-1.691223,-1.110178,0.72274,0.334664,-0.206373,0.946352,-0.413841,-0.238808,2.113033,-1.102334,-1.600498,-0.589974,0.309833,-0.826854,0.330991,-0.546876,-1.047029,0.098,1.538267,-0.752419,1.471278,0.619703,-0.862553,0.000705,0.42548,class0,cluster2
2123,-0.617597,-1.653812,-0.712624,-0.409059,-0.695551,1.150685,-0.634835,0.002183,1.806578,-0.499223,-0.154406,0.113839,1.403029,0.432735,-0.470362,-0.965616,1.335953,-1.201597,0.11582,1.552666,0.971396,1.642758,-1.106312,0.705874,-0.676853,0.121716,-0.559238,0.715173,-0.340496,1.246315,0.618703,1.499798,1.155266,-0.527771,-0.223082,class2,cluster0
2124,1.048697,-0.339893,-1.866913,1.706391,0.974068,-0.744576,-0.665308,-1.899828,-0.337849,0.900013,-0.759999,-0.393446,-0.539485,-0.882759,-0.899985,-0.416495,-0.6072,1.194221,0.239073,0.626409,-0.975935,-0.53216,1.599645,-0.733764,-0.782569,-1.536272,-0.317247,-0.991359,0.007685,0.080784,-1.453668,0.609246,0.570957,-0.23857,-0.594287,class0,cluster2
2125,-0.13945,1.13017,-1.409241,-0.860097,-0.143618,-1.536075,-1.143933,-2.531459,-0.414549,2.531926,2.27159,1.066412,-0.232684,0.371875,0.984884,0.578642,1.153184,-0.112768,-0.590366,-1.040828,0.085026,-0.990271,-1.503653,0.205337,-0.946587,-0.273084,1.249886,0.541899,1.622842,-1.350859,-0.926084,0.777261,-0.971283,1.218623,0.900175,class2,cluster0
2126,-1.240346,0.195821,1.47269,-2.027806,0.047233,2.146971,-2.100531,1.842542,-1.180687,0.091231,0.116082,0.42232,-1.481766,-2.739525,0.870878,-0.939715,-1.849298,-0.927938,-0.864401,-1.180925,1.41042,0.841507,-0.230664,0.976751,-0.6378,0.339014,-1.149388,0.625834,0.611787,-1.67255,0.374409,-0.036073,0.527025,-1.292185,0.898471,class1,cluster2
2127,-0.237542,-0.125217,1.644902,-1.59199,0.235553,-0.258048,0.241343,-0.047701,-0.904643,-0.800962,0.855427,-0.428482,0.267147,0.114771,-0.482494,0.899535,-0.054661,0.171179,0.067477,-1.644249,1.211598,-0.088579,-0.352485,0.373642,-0.835198,-1.729491,0.513206,-0.133809,0.067703,0.04056,2.183611,-1.011459,1.141991,0.091089,1.642982,class1,cluster1
2128,-0.64733,-0.688987,-0.906031,0.807538,1.547427,2.406698,1.180369,0.796723,0.733623,-0.024677,0.909089,1.259923,-0.877334,0.205326,-0.070554,0.554133,-1.541055,-0.080697,-0.197683,-0.224114,0.69272,-1.19419,-0.141939,-0.286607,0.342241,-0.377659,-0.390589,-0.915639,1.031279,-2.848813,0.481944,-0.048348,-1.420137,-0.480561,-1.062749,class1,cluster2
2129,-1.437538,-0.962406,-1.39614,-1.257869,-0.034399,-0.269916,-2.06275,-0.596388,0.860426,-1.327472,-0.022544,1.908109,-0.133925,0.403824,-0.35223,-1.723521,-0.410886,-0.007299,-0.470309,0.160848,0.692269,1.992895,-0.154576,-0.19892,-0.297326,-0.601452,1.765495,-0.65575,-0.766124,-1.003158,-1.121887,-0.823289,0.082562,0.60223,-0.406012,class1,cluster1
2130,-0.526561,-0.852508,-0.741853,-0.55956,-0.484484,-0.482107,-0.896405,0.392148,0.436657,1.468769,0.833858,-0.063419,0.201704,2.197106,-0.32741,0.174809,-0.049232,0.229274,-0.331179,-0.442824,0.943281,-1.057906,0.154098,-0.357194,0.697434,-0.49218,-0.204389,0.24392,0.143044,-0.110871,1.122105,1.800822,0.971049,1.466074,-2.421271,class0,cluster0
2131,1.593707,-0.759216,-0.403226,-0.502521,0.296872,-0.375438,1.048414,-0.658141,-2.036948,0.060345,0.519505,0.676585,2.081351,-1.067205,-0.235901,0.696419,-1.895003,-0.441993,0.992721,0.551863,-0.643707,1.350633,1.721729,0.54544,0.381819,-0.828374,0.775608,0.236863,0.360355,0.605159,-0.249018,0.533749,-0.766337,-2.191452,-1.17835,class0,cluster2
2132,0.084098,-1.253382,-0.92275,-0.826042,0.87893,-0.182835,0.544489,-0.203011,0.381957,0.49273,-0.563469,-0.134788,1.585618,0.263567,0.373189,-1.207241,-0.970474,-0.886164,0.879138,0.021986,-0.706691,0.376707,0.597889,-0.885887,0.105781,-0.543518,-0.352535,0.177767,-0.345132,0.859279,2.333909,-0.358215,0.140426,-0.534447,0.641127,class1,cluster2
2133,0.381456,-0.101579,0.93586,-0.203547,1.711014,-0.58066,-0.313571,1.884296,-0.052754,0.721245,-1.503313,0.738782,0.761725,-0.598401,0.128053,0.048673,0.393068,-0.901206,0.731092,-0.61954,-0.113995,-0.492717,2.523698,0.398613,-0.759163,-0.813292,0.958882,0.710914,0.031395,0.147296,-1.497011,-1.84052,0.93701,0.310936,-0.36143,class2,cluster1
2134,-0.724348,-0.025869,0.125393,-0.327234,-0.687485,0.394604,-0.964837,-0.477847,0.626489,-0.08807,1.487799,0.430491,-0.663412,-0.105179,0.757346,0.100578,-0.32547,-0.608439,0.923995,0.672647,-0.579272,1.536919,-0.438053,-0.663967,1.102844,0.25155,-1.726007,0.116327,-0.361525,-0.009608,1.537005,-0.979872,1.296806,-1.992116,-2.014198,class1,cluster1
2135,1.696094,-0.122362,0.125871,-1.841544,0.130482,0.417362,-1.035718,-0.783333,-0.178674,-2.638548,-0.486312,-0.009451,-1.423052,-2.930465,-0.569748,0.563736,0.66319,-0.384891,-2.135508,1.161362,0.048048,-0.126993,1.120939,0.274683,0.218985,0.110991,0.721183,-0.094006,-0.981414,-0.817411,-2.421091,0.790168,0.479547,-1.696288,-0.44542,class0,cluster0
2136,0.498447,-1.022172,0.297847,-0.924108,-0.630397,-0.002036,0.086875,-1.949574,0.679637,0.83755,0.493529,0.466107,0.591143,-0.887088,-1.023619,-1.437354,0.342078,-0.733917,0.503638,1.842136,1.911832,1.683408,0.555058,1.380423,0.466689,-1.180689,1.760707,0.607989,-0.10772,0.116034,-2.382122,-1.189128,0.867167,-0.106352,-0.388925,class2,cluster1
2137,-2.256333,-0.766825,-0.406347,-0.630318,-1.144482,-0.654533,0.672027,-1.88756,-0.512791,1.273876,-1.566277,-0.237089,2.182478,0.090895,-0.729811,-0.519089,1.545654,1.170519,-0.035719,-0.319514,-0.541844,0.658822,-0.415925,2.186238,1.528968,-1.0891,-0.770332,-0.258356,-1.581402,-0.679137,-0.628699,-0.689445,0.229563,-0.296071,-0.976727,class2,cluster1
2138,-0.271651,-0.710662,-0.57394,-1.09984,0.619788,1.557445,-1.00813,-0.533106,-0.766728,-0.244302,1.457093,0.127147,1.416192,0.058833,1.068583,-0.140524,1.546266,0.295634,-1.176752,-2.370299,-1.305586,-0.555558,-1.463826,1.861105,-1.235603,0.470966,0.410455,0.318777,1.206651,-0.383356,0.831706,1.002554,-0.352566,-0.675026,-0.624853,class2,cluster0
2139,0.541477,-0.366085,-0.506626,-1.032868,-0.99402,-0.357154,-0.52979,-0.55199,-1.12379,0.466703,1.132098,0.705953,0.969567,-0.328288,2.188843,0.658974,-1.822832,-0.248119,-0.960459,-0.180821,0.437238,-0.055022,1.830834,2.592114,-0.766754,-0.022854,-0.146872,0.287776,-1.364235,-0.630468,1.39902,-0.116687,1.520259,-0.349757,0.100115,class0,cluster2
2140,2.280791,0.981193,-0.795302,-0.325152,1.561007,-1.401304,-0.597249,-0.800099,-1.571567,-1.479307,-0.751078,-0.673737,-0.082947,0.462077,0.767245,-1.288028,0.989739,1.417267,-0.438846,1.564181,-0.339288,-0.148589,-1.878376,1.609292,-1.215661,1.409548,0.408881,-0.472038,-0.822157,-1.073282,0.298461,-0.070762,-0.144971,1.550614,0.859348,class2,cluster0
2141,0.809218,1.729332,0.151357,1.180293,0.019982,1.238398,-1.331734,-0.260152,1.811121,-0.926142,-0.264116,0.701943,-0.934627,-0.501393,-0.025431,1.257531,0.208688,1.641646,0.147835,0.405846,-0.654312,-0.232523,-1.253173,0.667955,-0.906485,-0.778062,0.858724,-0.58963,1.864894,0.073963,-0.429671,0.876246,0.625961,-0.453061,1.16078,class0,cluster0
2142,0.08405,-0.260946,0.948745,-0.812984,0.870504,-0.093345,-1.863926,-0.772931,-2.251905,-1.437747,-0.020311,1.951031,-1.53668,-2.823259,-1.762132,2.534069,-0.032837,-1.947653,0.017567,0.876628,-0.258235,2.529123,1.04876,0.602391,2.459759,-0.928799,-1.116486,0.607551,0.540307,-2.199506,0.116903,1.082535,-0.499438,-0.283339,-0.430999,class2,cluster0
