@relation waveform-5000_pca_0.95_clustered

@attribute Instance_number numeric
@attribute attr_1 numeric
@attribute attr_2 numeric
@attribute attr_3 numeric
@attribute attr_4 numeric
@attribute attr_5 numeric
@attribute attr_6 numeric
@attribute attr_7 numeric
@attribute attr_8 numeric
@attribute attr_9 numeric
@attribute attr_10 numeric
@attribute attr_11 numeric
@attribute attr_12 numeric
@attribute attr_13 numeric
@attribute attr_14 numeric
@attribute attr_15 numeric
@attribute attr_16 numeric
@attribute attr_17 numeric
@attribute attr_18 numeric
@attribute attr_19 numeric
@attribute attr_20 numeric
@attribute attr_21 numeric
@attribute attr_22 numeric
@attribute attr_23 numeric
@attribute attr_24 numeric
@attribute attr_25 numeric
@attribute attr_26 numeric
@attribute attr_27 numeric
@attribute attr_28 numeric
@attribute attr_29 numeric
@attribute attr_30 numeric
@attribute attr_31 numeric
@attribute attr_32 numeric
@attribute attr_33 numeric
@attribute attr_34 numeric
@attribute attr_35 numeric
@attribute Classes {class0,class1,class2}
@attribute Cluster {cluster0,cluster1,cluster2}

@data
3133,5.965383,-0.656641,0.189678,-1.190505,0.677383,0.060607,0.994441,-0.85292,-1.116251,0.429654,0.636837,0.132356,-1.074992,0.626376,-0.915932,0.646872,0.758198,1.171578,0.844357,-1.648177,-1.952546,-0.874999,-1.113536,1.342233,-0.284731,-1.451465,0.342576,0.894253,1.533503,-0.37723,0.096097,0.95688,0.862437,-0.835048,-0.053497,class2,cluster1
3134,0.187582,-4.325564,-1.061473,-0.789658,0.625551,0.431746,-0.938171,1.350183,-0.320724,0.191964,1.287402,0.237365,0.239272,-2.235323,-0.111863,0.837853,-0.885097,1.128703,-1.277227,-1.226132,1.263877,0.853741,1.505285,-0.837297,0.461521,-1.265299,-0.170828,-0.72587,2.504739,1.472173,-0.677935,0.638053,-0.142886,0.073141,2.094572,class2,cluster1
3135,1.663635,-4.346379,0.08037,0.453801,0.280203,0.788064,-0.286105,1.666111,1.467611,-1.423323,1.273856,-1.440295,0.803736,-0.161858,0.079125,-0.972756,0.033288,-1.56101,-1.000783,-0.509958,2.232815,-0.974245,-0.01807,-0.620501,0.915903,-1.939675,-0.188864,-0.616853,1.242868,0.287265,0.274065,-0.007119,-1.482459,-0.550734,1.380978,class2,cluster1
3136,3.018313,-1.255399,1.835589,-0.561686,0.606656,-0.323542,0.18244,-0.182635,-1.413986,-0.264777,1.760706,0.56269,-0.251286,0.348772,-0.680282,-1.061631,0.721726,-2.094028,0.654771,-1.920363,-0.431699,1.838149,-0.222111,-1.305211,0.028745,0.665736,-2.703008,-0.561651,-1.75937,-0.224206,-0.578,1.40592,0.725463,-1.405275,0.299856,class2,cluster1
3137,1.251815,-4.666001,0.462602,-0.283756,-0.007716,-0.700138,0.612239,0.937025,-1.178769,-0.494891,-1.550645,-0.063238,-1.478022,-0.93543,-0.016529,-0.33476,-1.574195,-0.485637,0.097364,-0.035831,1.341048,0.038124,-1.111069,0.032631,-0.430672,0.595992,0.839306,0.394396,1.829373,-0.560371,1.567816,-1.095632,0.450832,1.069967,-2.511912,class2,cluster1
3138,8.62498,2.038986,-2.312721,0.244323,0.626858,1.26218,0.399109,0.022081,-0.308093,1.334079,0.625836,-0.242345,-0.414743,-1.163629,-1.703263,-0.883977,-0.082721,-0.99248,0.490017,-1.003711,0.657915,-0.623632,-0.065395,-0.622631,-0.876528,1.38101,0.858895,0.064648,0.984239,0.181283,0.47935,-0.76423,-0.188264,-1.476254,-0.095055,class2,cluster1
3139,-4.079612,-0.900291,-0.8237,0.761807,-1.513798,-0.271875,0.663915,0.372367,2.318347,0.700914,0.588075,-0.747118,2.047104,-1.774893,-0.104503,-0.345197,-0.291771,0.415798,-1.307362,-0.670907,-0.969724,0.536777,-0.159541,2.197997,0.078361,0.24138,-0.815521,-0.829804,-2.666659,-0.380888,0.367718,-1.496646,0.643881,0.693392,-0.015372,class1,cluster0
3140,-2.358337,-3.396765,-0.289558,-0.8223,0.440105,1.520516,-1.215351,1.322867,-2.591491,0.046126,1.545935,1.081889,0.953844,-0.639239,-1.729713,-0.553099,-0.575025,0.092049,-0.142943,0.515615,-1.026589,-2.150741,0.277328,-0.498876,0.912969,-0.473224,-0.280224,0.942478,-0.379125,-0.394617,-0.06609,1.089581,-0.863685,0.03739,-1.14744,class1,cluster0
3141,-5.381771,-0.62251,1.160942,0.540229,-1.914975,-0.678587,1.155481,0.204043,-0.028073,-0.1248,-1.041334,1.376929,1.49899,0.403223,-0.902587,-0.506607,0.853757,2.078307,0.717687,0.738816,-0.454701,-1.036995,0.236912,-0.60067,-2.643239,-0.703674,-2.495608,0.60514,-0.232815,1.303453,-1.085178,-1.433372,-0.870082,-0.157699,-1.11189,class1,cluster0
3142,5.755673,-0.360991,0.405405,0.222757,0.377828,-0.831631,0.629707,0.925827,3.03977,-2.352237,-0.589254,0.320257,-0.961647,1.104097,-0.376668,-0.662462,-0.434543,-0.193497,0.5444,0.268737,-1.575526,1.705821,0.558307,0.633099,2.199901,0.606046,-0.506263,-0.443203,0.138317,0.964044,0.41157,0.565729,0.36977,-0.216136,0.568451,class2,cluster1
3143,-1.95036,2.925513,0.507563,-0.989336,0.770565,-0.097657,1.456214,-2.480162,0.637881,0.6142,1.558346,-0.419295,-0.443477,2.455158,-0.208779,0.611662,0.70981,0.28538,0.961337,0.804506,0.882665,-0.77874,-1.499962,-1.036909,-0.702574,-0.15958,0.467852,-0.631176,1.426151,0.838644,0.124168,-0.231361,-0.392282,0.672296,-0.320892,class0,cluster2
3144,1.482674,-2.790011,0.308498,1.129573,-0.248758,-1.388364,1.765161,0.287685,0.248979,-1.316179,-1.443816,0.048489,0.733248,-0.838772,0.709412,1.963241,0.620844,0.540334,-0.055712,-1.80068,-1.245128,0.23972,-1.377729,1.871738,1.24589,-0.580482,0.793619,0.329776,-0.286561,-0.214369,-0.440814,-1.286623,-0.562894,1.392941,0.484746,class2,cluster1
3145,2.919734,3.367392,-0.866574,-0.538899,-1.000532,-0.220302,-0.245496,0.050005,-0.846163,-0.337149,0.510591,2.465699,-1.60795,2.975063,0.394352,-0.943727,0.130361,0.642175,-0.621222,1.513509,-0.323087,-1.271062,-0.822225,0.349794,0.191303,0.484976,-1.288831,0.530484,0.088069,0.989343,0.222758,0.858008,-1.451675,0.674332,1.504206,class0,cluster2
3146,-4.484003,0.321445,-2.0101,-0.218709,-0.666433,-0.880003,-2.230595,0.326635,1.712745,0.561808,-0.980245,0.280251,-0.685656,-1.12936,0.047427,-0.733882,-0.11854,1.554275,0.511722,0.099142,0.87163,1.563016,-0.686926,-1.27184,0.513154,-0.622303,0.787838,1.692521,1.868122,-1.501706,1.092137,0.080163,0.131717,-0.370658,-1.281201,class1,cluster0
3147,1.747956,-1.278717,-1.239487,1.096413,-0.230577,1.770002,1.561773,-0.254449,-0.745526,0.127345,0.675246,0.204823,-1.734362,1.584168,0.848159,1.036848,-0.013675,0.135552,0.15615,-0.237152,-1.700963,1.167091,-1.217015,-1.728044,-0.123208,-2.242997,0.469507,0.656738,0.52988,-0.007297,0.493059,0.264772,-0.786988,-0.021578,-0.483603,class2,cluster1
3148,1.581428,-2.288229,0.544868,0.095122,-0.792023,1.931851,1.727231,-0.468681,0.304936,2.4083,-0.311297,-0.803106,1.104358,0.576102,0.990408,0.491532,0.082382,-0.692374,-1.321617,-0.625308,0.484244,-0.077609,-0.019686,0.018031,1.720404,0.343719,-0.531603,0.405856,0.431282,-0.354747,-0.661256,-0.420034,-0.000144,-0.381055,-0.444961,class2,cluster1
3149,2.336246,-0.445975,1.027267,-1.497054,-0.134219,0.818803,0.817794,0.218449,1.948371,-0.397612,-0.373731,0.681179,0.830216,1.40185,0.024059,-0.096822,0.134696,-0.899542,0.821872,1.838698,-0.460033,0.122398,-0.057017,-0.992588,-0.900548,0.383363,-1.764233,-0.593915,1.497284,1.103371,-0.522033,0.061657,1.572124,-0.642648,-1.673647,class2,cluster1
3150,7.176659,0.927831,0.408515,-0.912857,2.325398,0.57559,1.77933,0.629311,0.137843,0.255736,1.249509,-1.007567,-1.059129,3.280738,-1.536943,1.509818,0.517836,2.303058,-1.00216,0.90909,-0.076486,1.550095,-1.675379,0.413071,1.368353,-1.654031,-0.934418,0.272693,-1.11675,-0.248316,-0.338567,0.77341,0.965363,0.571881,-0.083839,class2,cluster1
3151,1.975096,-3.376686,-2.156782,2.007514,-1.311263,0.810493,2.133956,0.019197,0.180292,-1.475593,-0.395367,-1.617273,-1.580907,1.039197,-0.830748,1.821586,-3.005079,0.878003,-0.575467,1.051693,-0.083134,-0.483759,0.062783,0.403103,1.473452,-0.030271,-1.299998,-0.528068,2.301985,-1.170755,-0.03073,-0.354339,0.820095,0.420765,0.642265,class2,cluster1
3152,3.326952,3.097647,0.516245,0.253632,1.51313,1.332948,-0.847099,2.271563,1.328742,0.412448,-1.053757,1.484198,0.313945,0.930776,-0.999849,0.46192,-0.253309,-1.48735,0.638532,-0.264827,-1.130099,-1.352901,1.183132,-0.329908,1.11692,0.057232,0.806308,0.258613,0.013769,-2.358589,1.337322,-0.410838,-0.192774,-1.575351,-0.183234,class0,cluster2
3153,3.59403,0.318711,-0.328107,-1.686047,-1.527711,-0.329053,0.15713,-1.084718,0.072465,0.056292,-0.325995,0.17101,1.537444,-0.656286,-1.473568,-1.198445,1.434313,-0.63308,0.222296,0.855673,0.213325,0.080075,-0.11503,-2.453942,0.237303,0.216442,2.046007,-0.252588,0.985863,0.678759,-0.328184,-0.322986,-0.735086,-1.664379,-1.018036,class2,cluster1
3154,6.173022,2.694353,-1.263864,-0.521027,-0.98593,0.083069,0.643157,-0.071707,-0.169127,-1.863422,-0.373641,-1.139595,0.61214,-0.785515,-0.887203,-0.260974,-1.793045,0.334739,-0.205864,-0.653264,-0.530238,0.772753,0.163149,1.70661,0.287938,2.233164,0.176139,-0.099049,-1.526113,1.702222,-0.52767,0.043817,0.345763,0.208245,-1.510397,class0,cluster2
3155,-2.954173,-4.087136,-0.196791,-0.941727,0.666235,1.106499,-1.102999,1.844134,0.198163,1.45693,-0.294956,-1.326138,-0.549471,1.520585,-1.690171,-0.577186,-0.054592,0.17011,-0.486181,0.793349,-2.148737,-1.866894,0.186333,-0.178795,-0.263461,0.57524,-0.556906,0.149013,0.06262,-0.497809,-2.485397,-1.430738,0.575894,1.155276,0.406498,class1,cluster0
3156,-1.316758,-2.838362,0.629527,0.481357,-1.136762,0.681341,1.576717,-0.130246,-0.515575,-0.05628,-0.297713,-2.04785,1.469328,1.79656,0.62493,0.179868,-1.214986,1.044205,-0.30054,-1.886213,-2.483514,-0.591337,0.000875,0.02553,0.329106,-1.047586,-1.247934,-0.31742,-0.568553,-0.433364,-0.705172,0.716642,-0.177325,1.104035,1.005925,class1,cluster0
3157,5.244517,1.630829,0.723278,0.745738,-0.221584,0.6029,0.397484,-1.576334,-0.225812,-0.666737,1.058939,-1.571901,-0.194532,0.081199,-0.068354,1.281217,-1.250116,1.599069,-0.233917,1.572746,-1.146593,0.985832,1.4478,0.821283,0.399059,-0.736352,-0.409073,0.201344,1.043917,0.642359,0.584613,0.055505,1.58883,-0.807611,-0.021399,class0,cluster2
3158,4.455975,-0.720963,0.55496,0.801919,-1.86524,-0.684442,-0.733644,-0.265444,0.976929,1.082029,0.768196,1.632582,0.53822,1.548571,-0.493371,2.762306,1.183938,0.237837,-0.664972,0.129788,-1.462064,-0.021146,0.393745,-0.332261,0.43235,0.826661,0.052925,0.373636,0.531208,0.338409,0.038912,-0.082927,-0.125082,-0.020956,1.279806,class2,cluster1
3159,-7.017281,3.547513,-1.703464,-0.458589,1.266377,0.920629,2.674146,-0.168541,-0.519085,-0.103183,-2.821814,0.135294,-0.915295,-1.48545,2.109225,1.054045,-0.821268,1.121342,0.302071,-0.160366,-0.160283,0.308245,-0.847696,-0.931581,0.861899,-1.036407,0.995197,-0.316938,0.180938,-0.965029,-0.258336,1.730972,-0.842289,-0.558631,-1.556845,class0,cluster2
3160,-5.565894,1.743233,-1.061631,-0.215983,0.163177,-0.656801,1.499099,-0.714235,-0.964014,2.979564,0.471183,-1.077355,1.760157,1.379031,0.59099,-1.147637,-0.411756,-1.399809,-0.172566,-0.078997,1.318245,0.375527,-0.391514,-0.201894,0.75983,-0.56336,1.516773,2.050777,-0.149526,0.328274,0.07953,1.144034,0.244415,1.865519,-2.152215,class1,cluster0
3161,2.420257,-2.781334,2.919793,0.162612,1.846587,0.117548,0.608093,-0.854849,-1.032993,0.97082,0.094042,0.618634,1.537276,-0.908978,-0.832813,0.635757,-0.416847,0.336164,1.796036,1.290342,0.407457,1.778489,-0.227098,-2.579328,-1.905685,-0.992282,-1.495116,-1.501301,0.217682,-1.281352,-0.957184,0.484671,1.041502,2.038141,-0.239108,class2,cluster1
3162,6.048652,-1.173798,-1.095318,-0.119573,0.326041,0.722804,0.11146,1.138565,-1.430166,-0.958917,-1.671159,0.965695,0.171079,0.460999,-0.325885,0.463061,-1.876488,0.807089,-0.822622,-0.739271,1.75505,-1.663701,0.907685,0.37328,-1.177695,1.377062,0.778858,-0.584105,-0.666539,-0.462923,0.056768,-0.297503,-0.732747,0.414931,0.030237,class2,cluster1
3163,3.827327,4.765999,-1.003967,-0.667836,-0.981455,2.126805,0.844498,0.274204,-1.540572,2.627867,-0.433696,1.282541,-1.250694,0.773549,-0.487373,0.305136,-0.432123,-0.137759,1.948424,0.042372,-0.482311,-0.111746,0.363448,-1.537006,1.653591,-1.063004,0.844398,-1.090387,0.40554,1.655568,0.70121,-0.307647,0.266845,-0.073253,1.186645,class0,cluster2
3164,1.508583,-0.677223,0.987512,1.194033,0.891625,2.098549,-0.18906,-1.088741,1.540115,-0.157596,-2.075695,0.255597,0.590673,-0.187596,-0.161605,1.357539,0.658576,1.089983,-0.083513,-0.79077,-0.557287,-2.07931,0.156418,1.511491,-0.78757,-0.01286,-0.218018,0.907478,-1.493586,1.456451,-0.352252,0.228612,-0.18262,-1.070445,-0.357716,class2,cluster1
3165,-6.29699,2.927365,-0.413642,-1.465134,-1.545825,1.174601,0.737798,0.711051,-1.265421,-0.60046,-0.237867,0.434568,-0.051994,0.251026,-0.30106,0.868155,0.150143,-0.022845,-0.909361,1.091728,0.230648,0.082487,-0.078336,0.652614,-1.202431,-1.138062,1.068569,-0.329707,-2.703313,-0.39355,-0.32429,0.969607,0.234562,0.928603,0.113049,class0,cluster2
3166,2.802542,-2.933249,1.028552,0.447034,-0.677527,1.578231,0.170885,-0.420224,2.019113,1.386281,1.307656,-0.368174,-0.215867,-0.772833,1.327788,-0.085527,0.526336,-1.113181,-0.780835,1.021599,-0.521721,-1.08832,-0.740227,-0.524869,0.601243,-1.957829,0.545274,-0.722217,1.068973,0.102762,0.738025,-1.058738,-0.171337,-1.656766,0.847724,class2,cluster1
3167,-4.176446,1.887544,0.646494,0.228115,0.401573,-2.322392,-0.699115,-0.831554,-0.047236,1.567949,-0.419187,1.032848,0.203014,-0.557308,1.266431,-1.655607,1.005049,0.876473,0.279197,0.462526,-0.533258,0.885731,0.258185,1.264495,0.355482,-0.30832,0.313631,-0.699461,-2.657799,-0.35132,1.132081,-0.319917,-1.123004,-0.711307,1.011312,class0,cluster2
3168,-1.013317,-5.336832,0.731566,2.231314,-1.033106,1.300586,-0.190693,1.231248,-0.956686,0.340549,0.091916,0.423647,1.369026,0.686812,0.279043,-1.584845,-0.747054,-1.591214,0.380166,-1.345062,-0.048068,-1.927624,-1.780135,0.906685,-0.211104,0.327283,-0.327068,0.39906,0.425031,-0.448958,-0.477719,-0.877485,-1.470292,-0.794895,0.552,class2,cluster1
3169,-8.457874,1.516178,2.757956,0.978555,1.060048,-0.029134,0.565452,0.236821,0.248547,-2.083647,0.034129,-1.113421,1.669518,1.348294,-0.323407,-0.077236,-0.059823,-1.355874,1.05853,-2.645204,1.486845,-0.027212,-0.419984,0.515917,-0.027176,0.549232,-1.235105,0.706427,-0.524685,-2.037084,-0.297943,-1.037793,-1.510868,0.192127,0.770384,class1,cluster0
3170,-4.244087,0.734927,0.99373,-1.090549,-0.323958,0.669257,-0.511395,0.822507,0.158691,-0.288484,-0.069595,-0.242897,0.807083,-0.583777,0.666315,-0.626006,0.823238,-0.955325,-1.156456,-0.451771,-0.978254,-0.543633,1.280485,0.805492,-0.043447,0.303225,0.917243,0.624401,-0.639239,0.316983,-1.688087,0.989244,-1.370064,-0.376325,1.616651,class1,cluster0
3171,7.011575,-1.214445,1.003233,0.32367,0.641304,0.594229,0.004577,-2.015856,0.399483,-0.030762,0.154394,1.544832,-0.422139,0.168131,-0.469672,-0.695121,-0.577967,0.142734,0.863763,-0.220058,0.856671,0.653393,0.913679,-1.166882,1.109955,-0.713832,-0.219231,-0.953561,0.15185,0.500535,-0.216991,-0.928882,0.829636,-1.158991,0.204456,class2,cluster1
3172,-8.548945,3.624115,2.261864,-0.242167,0.215409,-0.497758,-1.128026,-0.387134,-0.475491,0.164278,-0.83613,-1.943541,-0.609322,-1.94506,0.042641,-0.54194,1.072638,1.212833,-0.237253,0.99066,1.447728,0.119438,-0.043476,0.782113,-1.213249,0.690522,0.59676,-0.843896,0.847763,-0.935255,-0.633966,-0.759994,-0.222758,1.131439,-0.241783,class0,cluster2
3173,-3.328822,-3.145594,-0.229223,0.37579,-0.019763,-1.176081,0.666186,-0.391441,-1.66309,0.800837,0.98508,1.820256,-2.000501,-0.150253,0.363919,-1.599179,2.131278,0.505043,-0.419543,1.056725,-0.73726,0.464377,0.715378,0.374786,-0.336437,-0.225624,-0.571282,-0.98532,-0.138309,-0.647037,-0.558586,-1.012114,0.249284,0.41528,0.842274,class1,cluster0
3174,5.811213,-0.058182,1.532298,-0.797544,0.810315,0.216654,0.882953,-0.202218,0.900375,-0.882947,0.144578,-1.818784,-0.148205,-1.268542,-1.353331,-0.945286,1.957698,-0.06921,0.865627,-0.267266,0.196407,-0.936174,0.041876,0.869671,0.346164,-1.183649,0.035229,-0.5507,0.044877,-1.727858,-0.628686,0.856476,0.230068,0.453687,-1.028461,class2,cluster1
3175,1.293679,-1.841872,-0.034591,1.139134,-0.787725,-1.186537,-0.724219,0.363938,0.216701,1.385451,-0.998015,-0.907543,0.873391,-1.120405,-0.617301,0.301204,-0.635967,0.891733,-0.119234,0.87866,-0.020805,0.857917,0.47498,1.061997,1.577709,1.894733,-1.621956,0.884949,-0.540789,0.092913,1.286345,-0.20587,0.756464,1.505563,-0.329708,class2,cluster1
3176,-1.625345,-4.630414,0.56127,-1.15264,-0.307667,-0.088926,-1.993225,-1.150078,-0.186407,-0.551943,-0.535578,-1.214104,0.594231,-0.893076,1.119959,-0.237532,0.542313,0.180703,0.767956,3.1736,-1.310903,2.123109,-0.471158,-0.144369,0.763585,1.423946,-1.800813,-1.001873,-0.614747,1.101574,-0.933046,0.536691,0.011686,0.596275,-1.580593,class1,cluster0
3177,9.008679,1.324869,0.286668,0.981071,0.805095,-1.431701,2.560305,-0.710838,-1.435013,-1.2533,0.172619,-0.634581,-2.299821,1.478208,-0.989618,-0.675303,-0.144636,-2.126605,0.899709,-1.064486,0.597088,1.183485,-0.018074,-0.396342,0.265129,-1.704644,-0.404205,-0.387805,-0.339453,-0.339753,-0.541801,0.711818,-1.928019,0.552701,-0.038671,class2,cluster1
3178,-5.695157,-1.268503,0.323611,-0.291763,-0.694278,-0.455652,0.89554,-1.280761,0.339545,-0.166391,0.478568,0.030144,-0.737584,1.004161,-0.629905,-1.720623,1.082597,-0.294546,0.426556,0.253549,-0.327858,-0.313737,-0.582916,-0.870082,0.714668,0.082819,0.230094,-0.98585,0.982385,-1.082724,0.161053,-0.30964,-1.519135,1.368369,-2.120167,class1,cluster0
3179,0.955765,-4.896685,-2.095341,-1.691291,-1.709631,0.418561,1.020964,0.697084,0.636251,0.087911,0.618313,2.183722,-1.06317,1.338863,0.547096,-0.78689,0.380814,0.536949,-1.697224,0.717607,0.584642,-0.277293,0.604393,-0.354807,1.674245,-1.079434,1.281596,-0.223251,-2.482235,0.488807,-0.416696,-0.90654,1.364813,0.509258,-1.159606,class2,cluster1
3180,2.515418,2.406853,0.442259,-0.990142,2.10454,0.927169,0.384312,0.434916,0.767037,0.751675,0.815596,2.005825,-0.990747,0.347134,-1.278317,0.863952,-0.348251,-1.181128,-1.901236,3.404441,1.247728,-0.078766,0.836561,-0.296761,-0.250022,0.016468,0.345707,-0.30077,0.551386,-0.06116,-2.82395,2.019437,-0.961668,-0.72595,0.584835,class0,cluster2
3181,2.166054,-1.124515,1.475186,-1.829941,-0.171074,0.770893,-0.123421,-0.443376,-1.714085,-1.569024,-1.141263,1.173369,0.24596,-1.058563,2.546717,-0.598116,-1.306287,1.233619,-0.423725,0.11329,-0.039432,-0.701687,-0.727274,-0.650707,0.195222,1.860693,-0.621386,0.341638,-0.639576,1.856204,-0.883483,-0.909808,-0.341431,-1.463037,-0.075926,class2,cluster1
3182,-2.18627,5.635448,-1.982464,0.983108,-0.999179,1.776123,-0.2552,-0.484066,-0.561287,-1.099896,-1.051072,2.329777,-1.276767,0.626702,-0.037582,0.707579,0.983216,-0.00612,-0.09563,0.465091,-0.582222,0.33007,1.019275,-0.901759,0.974957,-0.513178,-0.591914,0.272633,1.090744,0.466278,0.789963,-1.384307,0.892113,-0.295654,-0.336783,class0,cluster2
3183,-2.32057,-4.200488,1.047279,1.422337,1.075899,-1.328306,1.668836,-0.287914,1.371689,-0.067726,1.009398,1.095526,-0.507152,-0.602735,1.117354,1.085623,1.055469,-0.644401,0.949734,0.980836,-0.271407,0.843476,-1.127805,-3.50192,-0.263184,-0.916409,-1.640466,-1.435702,0.651755,0.535921,-2.229783,0.176734,0.243201,-0.262704,0.191107,class1,cluster0
3184,-6.549829,1.034061,0.43745,0.748035,-1.252925,0.900379,1.407528,-0.2572,-0.496904,-0.310831,-0.40978,-0.588101,1.225676,-0.526765,-0.147156,-0.254275,0.270408,0.361279,1.475984,-0.122776,-0.108763,2.174547,-0.38652,-1.005815,-0.348643,-0.567296,-0.516089,-0.539502,-0.060772,-0.879028,0.724498,-0.724847,-0.195542,-0.858705,-0.644381,class1,cluster0
3185,-3.742287,-1.76148,-0.703868,-0.344466,-1.35897,1.406243,0.525173,-0.981573,0.844606,-0.106171,0.065133,0.253175,0.976825,1.081348,0.831857,1.173362,-0.527026,-1.050193,-0.664939,-0.026497,0.07421,-1.651593,0.284577,-0.748944,-1.273474,-0.232403,-0.315536,2.074793,0.550129,0.994232,-1.921246,1.76457,-0.433388,-1.290176,-0.019619,class1,cluster0
3186,-3.796068,1.471234,-0.975915,-0.51069,-0.048958,1.534494,-1.828129,0.126284,0.319641,0.38846,1.119062,3.113229,-0.52038,0.899256,-0.685592,-2.170157,-1.072651,-1.423475,0.306091,0.077523,-0.9365,0.234229,-1.007417,0.213526,0.284812,0.040781,-0.230819,0.618212,-0.622083,0.443956,-1.249767,0.596793,-0.011036,-0.50115,0.988073,class0,cluster2
3187,-7.207501,2.315167,0.091761,0.359239,-0.366085,0.786137,1.646676,0.234888,0.273085,-0.070638,-0.124789,-1.288922,-2.500886,-0.969182,-1.356696,0.268725,0.457281,-0.183717,0.47728,1.363822,0.07646,-0.491483,0.772246,0.461696,-1.530163,0.185257,1.308676,-0.444607,0.631644,0.577992,0.420334,-2.221672,2.117417,-0.277251,-1.164082,class1,cluster0
3188,3.814605,-1.640227,-2.451649,0.594497,0.685085,-0.425951,-2.445096,0.636583,0.635137,-0.47596,-0.746054,0.79494,-0.145401,1.149197,-0.121411,-1.371998,-0.926985,-0.554643,1.509437,0.926873,-0.033581,-0.291639,1.764266,1.713363,-0.664008,-1.577516,0.880123,-0.593051,0.848724,-0.030405,-1.481614,-1.659318,1.92806,-0.97094,0.159202,class2,cluster1
3189,-8.560436,3.175207,-1.26682,-2.508256,0.372132,-0.224726,-0.011122,0.030375,3.103261,0.720777,-0.568799,0.71749,1.768217,-0.855179,0.132759,2.148086,-0.534863,-0.462852,-1.107388,0.912631,-1.225381,-0.762824,-0.471855,1.131645,-1.382613,-0.037736,-1.267451,1.240246,1.108632,0.357198,-0.888854,0.515057,2.163985,-0.307156,0.152369,class1,cluster0
3190,-1.708504,-4.450251,0.526927,-0.497307,-0.877997,2.053812,-0.60667,-0.02564,-1.001117,0.488315,-0.503171,0.55779,-1.832293,0.294692,-1.030343,-0.357025,-0.110985,0.123809,-2.526519,-1.445784,-1.011563,0.078822,-0.399401,-0.006083,0.089839,0.362845,-0.55515,0.392992,0.886046,-0.212163,0.843787,0.480237,-0.821735,-1.094119,-0.745038,class1,cluster0
3191,0.693834,-5.130872,-0.481986,0.570835,-0.778718,0.435051,0.638836,0.381574,-0.594941,-0.832184,0.233772,0.864763,1.347927,-1.162737,0.757078,-0.337507,0.754382,1.256734,0.029947,-1.010111,0.514654,-1.686391,0.101027,-0.570493,-0.460512,0.852872,-0.888903,-0.1079,-1.582363,1.536482,-0.668251,-0.205746,0.04079,-0.226355,-0.729528,class1,cluster0
3192,1.711697,-3.745767,0.918735,-0.809828,-0.881164,-0.825496,0.287839,0.509733,0.353271,0.477435,-0.779207,0.533359,-0.455959,-0.934257,-0.997009,-0.662712,-0.60601,-2.42244,-0.472697,0.306835,-0.673567,-0.751411,-0.395609,-0.483544,1.391849,0.472685,-0.142159,1.079019,0.406901,0.180813,0.078547,-2.30366,-0.129878,-0.951223,0.625321,class2,cluster1
3193,3.153805,-3.11832,1.764437,1.991019,-0.030878,-0.946755,1.088161,-0.045512,-0.229859,0.740548,-1.14711,0.010171,-1.263542,0.728432,1.737434,-1.5866,1.930544,-1.965661,0.704625,-0.535519,0.037905,0.191551,0.282709,2.06936,0.025939,0.005191,1.214015,2.233036,-0.992059,-0.224744,-0.097963,-1.295126,0.476864,-1.407881,0.59416,class2,cluster1
3194,4.290104,-1.493244,-0.092214,-0.201884,1.754569,-0.657135,-0.204534,-0.483816,1.491078,-0.031644,-2.961552,-0.733095,1.019451,0.59568,-0.953856,1.41254,-0.913274,1.637593,0.877654,-0.762126,-0.784914,0.967086,-0.628426,-1.225266,1.196138,1.739819,-0.379424,-0.804663,0.629206,-0.349911,1.472616,-0.045217,-0.264231,-0.465552,-0.312741,class2,cluster1
3195,0.582502,-6.420379,0.254938,0.929694,1.334927,0.331349,2.480977,0.418431,0.606874,0.79757,-0.716853,-1.145259,-1.31014,-0.45094,0.834587,-2.189582,1.005223,0.372366,0.731316,-0.981167,0.096592,-0.791424,-1.388687,-0.893861,-0.760343,0.19761,-0.882114,2.565753,0.219311,1.396392,-0.079649,0.106425,0.101777,2.166678,-0.260082,class2,cluster1
