@relation 'AT: vowel-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R28-weka.filters.unsupervised.attribute.Standardize_principal components'

@attribute '0.468Sex-0.365Feature 7+0.289Feature 9+0.285Feature 4-0.263Feature 8...' numeric
@attribute '0.446Feature 6-0.408Feature 3-0.367Feature 2-0.326Feature 9-0.276Feature 8...' numeric
@attribute '-0.385Train or Test+0.358Feature 1-0.346Feature 5-0.305Feature 3-0.295Feature 4...' numeric
@attribute '0.52 Train or Test+0.352Feature 1+0.262Feature 8-0.222Speaker Number=Kate+0.221Speaker Number=Mike...' numeric
@attribute '0.366Speaker Number=Andrew-0.288Feature 4+0.287Speaker Number=David-0.285Feature 2+0.285Feature 1...' numeric
@attribute '-0.468Feature 0-0.346Speaker Number=David-0.312Speaker Number=Sarah-0.286Feature 9+0.283Speaker Number=Andrew...' numeric
@attribute '0.62 Speaker Number=Bill-0.311Feature 7-0.302Speaker Number=Jo-0.287Speaker Number=Rich-0.224Speaker Number=David...' numeric
@attribute '-0.546Speaker Number=Kate+0.421Speaker Number=Rose-0.375Speaker Number=Sarah+0.278Speaker Number=Penny-0.234Feature 8...' numeric
@attribute '-0.516Speaker Number=Andrew+0.439Speaker Number=David+0.325Speaker Number=Tim-0.286Speaker Number=Sarah+0.275Speaker Number=Sue...' numeric
@attribute '0.525Speaker Number=Nick-0.418Speaker Number=Wendy+0.357Speaker Number=Jo+0.305Speaker Number=Sue-0.268Speaker Number=Rich...' numeric
@attribute '-0.576Speaker Number=Mark+0.46 Speaker Number=Bill+0.302Speaker Number=Wendy+0.269Speaker Number=Mike-0.244Speaker Number=Tim...' numeric
@attribute '0.566Speaker Number=Mike+0.429Speaker Number=Kate-0.326Speaker Number=Rich+0.306Speaker Number=Nick-0.275Speaker Number=Jo...' numeric
@attribute '-0.435Speaker Number=Tim-0.372Speaker Number=Sarah+0.326Speaker Number=Rich+0.301Speaker Number=Mark-0.285Speaker Number=Rose...' numeric
@attribute '0.51 Speaker Number=Penny-0.399Speaker Number=Wendy-0.392Speaker Number=Nick-0.366Speaker Number=Jo-0.261Speaker Number=Mark...' numeric
@attribute '0.524Speaker Number=Tim+0.407Speaker Number=Wendy-0.345Speaker Number=Rich-0.323Speaker Number=Rose+0.306Speaker Number=Penny...' numeric
@attribute '-0.412Speaker Number=Sue+0.379Speaker Number=Sarah-0.371Speaker Number=Mike-0.288Speaker Number=Jo+0.276Speaker Number=Bill...' numeric
@attribute '-0.455Feature 5+0.419Feature 0-0.347Feature 7+0.312Speaker Number=Rich-0.286Speaker Number=Sue...' numeric
@attribute '0.655Feature 6-0.332Feature 7+0.267Feature 5+0.266Feature 9-0.244Feature 0...' numeric
@attribute '-0.457Feature 8-0.441Feature 4+0.367Feature 9+0.338Feature 7-0.26Speaker Number=David...' numeric
@attribute Class {hid,hId,hEd,hAd,hYd,had,hOd,hod,hUd,hud,hed}

@data
-1.453458,1.689668,-1.168548,1.255452,1.517868,-0.512289,0.572981,0.128526,-0.416796,2.19679,-0.540294,1.264013,0.841189,-1.571105,-0.743108,0.460825,1.117189,0.329563,-0.314965,hYd
-1.293882,1.053913,-0.502099,1.37487,0.855446,-0.839246,-0.211355,0.591113,-0.37146,2.348571,-0.580895,1.245301,0.841189,-1.571105,-0.623094,0.702673,1.010441,-0.784719,0.859715,had
-1.665019,2.334887,-0.283928,1.453307,0.969713,-0.20293,-0.095496,0.51372,-0.561585,2.196979,-0.485633,1.237239,0.841189,-1.571105,-0.637911,0.642951,0.113623,-0.15119,0.08987,hOd
-1.701347,1.049376,0.980436,2.856246,1.586698,0.198748,-0.273312,0.123223,-0.481114,2.162915,-0.437774,1.194551,0.841189,-1.571105,-0.18163,0.983237,0.174913,0.566214,-0.180585,hod
-1.384229,1.463874,-0.816031,1.647304,1.399964,0.64732,-0.322071,0.771156,-0.833995,1.994085,-0.533809,1.160841,0.841189,-1.571105,-0.692289,1.235374,-0.634576,-0.629144,-0.430127,hUd
-1.13999,-0.011073,-0.334546,2.440132,1.615928,1.14941,-0.492698,0.640236,-0.94421,1.972784,-0.432853,1.124683,0.841189,-1.571105,-0.487665,1.699696,-0.847709,-0.019859,-0.230678,hud
-1.00719,1.262503,-1.020297,1.107647,0.711719,0.416599,-0.245115,0.805508,-0.494893,2.140844,-0.420392,1.25431,0.841189,-1.571105,-0.865371,1.131413,-0.109045,0.193353,0.323476,hed
-1.547823,1.250404,-3.338443,-0.633472,0.585615,0.533863,-0.320599,1.140876,-0.534426,1.913612,-0.336367,1.297369,0.841189,-1.571105,-1.488269,1.181085,-0.614926,0.229326,0.721562,hid
-1.004603,0.777354,-2.072614,0.474424,0.539304,1.019955,-0.485587,0.747592,-0.455272,2.170131,-0.45831,1.208518,0.841189,-1.571105,-1.018497,1.519003,-0.065904,-0.063254,-0.128487,hId
-1.665144,0.61023,-1.46023,0.646968,0.408961,-0.815013,-0.048576,0.361089,-0.167893,2.254424,-0.655101,1.30481,0.841189,-1.571105,-0.881717,0.655818,1.649152,-0.724555,0.372497,hEd
-1.749476,0.862236,-0.940729,1.070431,0.631432,-0.541591,0.141817,-0.225082,-0.219808,2.486752,-0.540359,1.280266,0.841189,-1.571105,-0.618238,0.611622,1.876187,0.306041,0.118391,hAd
-1.416198,1.673004,-1.236979,1.253682,1.527825,-0.469241,0.685854,0.073807,-0.38294,2.165283,-0.544614,1.27085,0.841189,-1.571105,-0.768323,0.443527,1.202876,0.471388,-0.507324,hYd
-1.302353,0.93962,-0.578418,1.345666,0.838353,-0.782916,-0.24578,0.592461,-0.391565,2.34583,-0.572522,1.239383,0.841189,-1.571105,-0.63239,0.753396,0.969808,-0.782541,0.883611,had
-1.350373,2.559568,-0.732742,1.213318,1.038728,-0.287511,0.083068,0.685433,-0.571148,2.140687,-0.528877,1.216266,0.841189,-1.571105,-0.77042,0.608073,0.103164,-0.460822,-0.099463,hOd
-1.838712,1.269925,0.71314,2.581573,1.791783,0.044338,-0.499557,0.474312,-0.743731,2.176428,-0.378039,1.197552,0.841189,-1.571105,-0.257976,0.977893,-0.460747,0.251266,0.681757,hod
-1.201445,1.627898,-1.107889,1.478467,1.518177,0.678084,-0.312194,0.861084,-0.778588,1.993447,-0.57088,1.13924,0.841189,-1.571105,-0.744502,1.265434,-0.613519,-0.85944,-0.609776,hUd
-1.108531,0.07631,-0.303711,2.455153,1.701672,1.145257,-0.508005,0.650991,-0.973359,2.011512,-0.41757,1.121469,0.841189,-1.571105,-0.465069,1.69467,-0.901608,0.014528,-0.122034,hud
-0.93749,1.286257,-1.181391,1.074909,0.790649,0.469751,-0.127895,0.778714,-0.546679,2.127829,-0.415588,1.248135,0.841189,-1.571105,-0.895343,1.129874,-0.126099,0.270551,0.206638,hed
-1.532071,1.268548,-3.385007,-0.649923,0.581196,0.619459,-0.323175,1.12281,-0.570232,1.92783,-0.335159,1.290317,0.841189,-1.571105,-1.48774,1.214377,-0.652525,0.226312,0.661758,hid
-0.843925,0.748912,-2.074074,0.513368,0.603952,0.991392,-0.444412,0.839283,-0.494444,2.160052,-0.434854,1.207954,0.841189,-1.571105,-1.035429,1.527083,-0.175874,-0.005833,0.031703,hId
-1.756207,0.626895,-1.45907,0.640747,0.384117,-0.751159,-0.057496,0.286893,-0.168729,2.262396,-0.650817,1.302577,0.841189,-1.571105,-0.86807,0.663497,1.665902,-0.658371,0.280187,hEd
-1.714924,0.937302,-0.798267,1.094298,0.542845,-0.583044,0.166484,-0.261926,-0.125238,2.508539,-0.541132,1.296443,0.841189,-1.571105,-0.604018,0.562414,2.021193,0.429475,0.091836,hAd
-1.492584,1.571162,-1.30548,1.230164,1.529188,-0.519567,0.586225,0.203917,-0.511505,2.12879,-0.54932,1.258924,0.841189,-1.571105,-0.789874,0.485134,0.972062,0.16727,-0.296737,hYd
-1.349769,0.995885,-0.688382,1.291131,0.782542,-0.641679,-0.187162,0.544161,-0.42106,2.30902,-0.566121,1.238447,0.841189,-1.571105,-0.668236,0.771291,0.907169,-0.677642,0.670792,had
-1.360293,2.620735,-0.611338,1.20124,1.056135,-0.33887,-0.02674,0.676377,-0.437029,2.200681,-0.537196,1.226123,0.841189,-1.571105,-0.727441,0.593932,0.248464,-0.45156,-0.015655,hOd
-1.791555,1.269724,0.845634,2.688113,1.734901,0.094125,-0.429589,0.362992,-0.683309,2.1885,-0.392566,1.195817,0.841189,-1.571105,-0.220723,0.969879,-0.289418,0.353801,0.435732,hod
-1.053149,1.738693,-0.964066,1.595463,1.328687,0.927352,-0.04115,0.496286,-0.525913,2.011859,-0.582842,1.141584,0.841189,-1.571105,-0.704753,1.236722,-0.09554,-0.271985,-1.455741,hUd
-0.702144,0.208474,0.05817,2.625932,1.413471,1.246755,-0.026619,0.212367,-0.585194,2.102719,-0.361555,1.174109,0.841189,-1.571105,-0.425142,1.530898,-0.100574,1.266189,-0.703018,hud
-0.88083,1.157582,-1.269251,1.099347,0.833475,0.504623,-0.059706,0.754299,-0.588174,2.113401,-0.410192,1.240775,0.841189,-1.571105,-0.905925,1.156343,-0.125262,0.322336,0.158077,hed
-1.520166,1.242267,-3.411152,-0.614505,0.590951,0.761546,-0.312806,1.05523,-0.598604,1.938676,-0.345898,1.277683,0.841189,-1.571105,-1.469079,1.269459,-0.644966,0.22439,0.462179,hid
-0.534839,0.664316,-2.116326,0.537506,0.748704,0.958073,-0.4533,0.974211,-0.499652,2.201207,-0.419328,1.199835,0.841189,-1.571105,-1.037195,1.578685,-0.230227,-0.025172,0.28428,hId
-1.751161,0.549828,-1.532455,0.61516,0.421197,-0.739031,-0.054837,0.306425,-0.151349,2.239289,-0.648734,1.30701,0.841189,-1.571105,-0.889049,0.678024,1.657409,-0.623722,0.287352,hEd
-1.659319,1.064769,-0.749038,1.087668,0.50753,-0.626133,0.216237,-0.236482,-0.103988,2.503982,-0.532033,1.305082,0.841189,-1.571105,-0.618651,0.514837,2.019421,0.504352,0.112763,hAd
-1.575095,1.777908,-0.965981,1.284509,1.274581,-0.472884,0.523304,0.125024,-0.419688,2.17261,-0.521568,1.276904,0.841189,-1.571105,-0.742105,0.445511,1.021859,0.407149,-0.305799,hYd
-1.339774,1.157796,-0.772757,1.2365,0.713435,-0.472118,-0.101895,0.51437,-0.388248,2.251372,-0.575232,1.243241,0.841189,-1.571105,-0.717311,0.77569,0.877334,-0.565399,0.313202,had
-1.263017,2.585769,-0.800511,1.138147,1.104418,-0.296267,0.099714,0.663472,-0.450296,2.17904,-0.535322,1.230901,0.841189,-1.571105,-0.777469,0.590253,0.283021,-0.339447,-0.118027,hOd
-1.77507,0.950746,0.979362,2.88458,1.754825,0.073747,-0.475352,0.336072,-0.657534,2.165678,-0.449263,1.179144,0.841189,-1.571105,-0.162033,1.034583,-0.14389,0.079818,0.273874,hod
-0.472392,1.741676,-1.099474,1.602422,1.211366,1.020964,0.248299,0.461477,-0.438573,2.035204,-0.595856,1.121615,0.841189,-1.571105,-0.753526,1.26524,0.181589,-0.10434,-1.848021,hUd
-0.421486,0.255238,0.190075,2.697726,1.302964,1.215961,0.095209,0.195203,-0.44016,2.114563,-0.380212,1.17992,0.841189,-1.571105,-0.42378,1.498286,0.149375,1.374115,-0.898087,hud
-0.705206,1.297141,-1.403317,1.030675,0.866952,0.520106,-0.000283,0.800183,-0.573744,2.117567,-0.426733,1.225182,0.841189,-1.571105,-0.93591,1.161103,-0.110005,0.223041,0.026089,hed
-1.414741,1.217446,-3.449076,-0.607598,0.622992,0.833334,-0.30975,1.05618,-0.582856,1.953397,-0.351765,1.270081,0.841189,-1.571105,-1.465609,1.312613,-0.623612,0.22378,0.386529,hid
-0.194507,0.854407,-1.973582,0.631604,0.782348,1.029351,-0.379866,0.961954,-0.40309,2.271317,-0.423777,1.191196,0.841189,-1.571105,-0.997059,1.587193,-0.09435,0.098373,0.123782,hId
-1.812821,0.613057,-1.599071,0.568945,0.56275,-0.711426,-0.066262,0.342105,-0.166932,2.22274,-0.607655,1.319141,0.841189,-1.571105,-0.909139,0.667441,1.498325,-0.415674,0.441403,hEd
-1.684734,0.96904,-0.932497,1.012429,0.606967,-0.654645,0.132554,-0.058258,-0.243977,2.458193,-0.524916,1.297005,0.841189,-1.571105,-0.668607,0.566268,1.718363,0.256413,0.385293,hAd
-1.716603,1.663582,-1.013568,1.255718,1.330218,-0.381766,0.265535,0.294565,-0.590486,2.164847,-0.50951,1.262733,0.841189,-1.571105,-0.738763,0.572792,0.6073,0.088178,0.031295,hYd
-1.021539,1.41022,-1.164013,1.013629,0.832969,-0.249733,0.013365,0.62814,-0.345188,2.220066,-0.556943,1.239109,0.841189,-1.571105,-0.832251,0.829251,0.733047,-0.380403,0.099936,had
-1.240051,2.376874,-0.951868,1.157801,1.030508,-0.231405,0.237092,0.703485,-0.685458,2.105121,-0.500013,1.228123,0.841189,-1.571105,-0.845576,0.625182,0.021516,-0.278129,-0.032399,hOd
-1.552977,1.335045,1.179278,2.909611,1.545896,0.110465,-0.146314,0.089249,-0.410219,2.209709,-0.425847,1.211633,0.841189,-1.571105,-0.162583,0.870135,0.313924,0.781993,-0.193312,hod
-0.149852,1.241661,-1.414877,1.614448,1.553486,1.026675,0.081081,0.637113,-0.483088,2.086199,-0.673998,1.073104,0.841189,-1.571105,-0.730194,1.479289,0.222262,-0.769016,-1.724702,hUd
-0.525854,0.444856,0.209545,2.737105,1.400119,1.230318,0.060066,0.227129,-0.492631,2.077678,-0.418525,1.162451,0.841189,-1.571105,-0.407791,1.490423,0.029417,1.090063,-1.081531,hud
-0.638633,1.265954,-1.361221,1.079104,0.883908,0.598084,-0.023573,0.756164,-0.582961,2.166255,-0.418204,1.213295,0.841189,-1.571105,-0.898,1.208811,-0.091804,0.270656,0.012571,hed
-0.896163,0.703215,-2.020359,0.545024,-0.989929,2.554418,-1.063424,0.564182,0.603144,-1.152358,0.467581,-1.25329,1.306218,0.876822,-1.784818,0.411623,0.482701,1.990439,-0.256611,hid
-1.784027,0.973807,-1.974527,0.300243,-0.910003,1.290665,-1.465606,0.930834,0.594903,-1.265215,0.31395,-1.270616,1.306218,0.876822,-1.784385,0.022615,0.513794,0.250985,0.565236,hId
-0.804036,1.246026,-1.185271,0.723816,-1.440525,0.591716,-1.07323,1.018318,0.705898,-1.085285,0.13189,-1.281694,1.306218,0.876822,-1.676938,-0.24828,1.433515,-0.625867,0.408439,hEd
-1.418425,1.528002,-0.605049,1.117376,-1.265177,0.516361,-1.284022,0.704848,0.755984,-1.049732,0.012267,-1.332067,1.306218,0.876822,-1.415505,-0.317359,1.678491,-1.20743,-0.207035,hAd
-1.938772,1.464349,0.394698,1.929082,-1.179014,0.742896,-1.346876,0.446019,0.244204,-1.046488,0.227556,-1.368573,1.306218,0.876822,-1.140279,-0.273284,0.824151,-0.404262,0.270207,hYd
-1.528834,1.977594,-0.583215,1.418424,-1.065942,0.583701,-0.747407,0.431123,0.514482,-1.217483,0.058339,-1.389052,1.306218,0.876822,-1.406901,-0.479975,1.456908,-0.792792,-0.990559,had
-2.275784,2.181497,0.906676,2.200715,-0.904652,0.710105,-1.416176,0.425564,0.262218,-1.101498,0.240509,-1.378595,1.306218,0.876822,-1.021361,-0.416273,0.519078,-0.346444,0.077997,hOd
-1.760125,0.439623,1.831437,3.149476,-0.406876,0.908933,-2.417494,1.065356,0.253258,-1.061734,0.190017,-1.414804,1.306218,0.876822,-0.714558,0.273394,-0.030836,-1.312843,1.266749,hod
-1.639629,1.469235,0.783616,2.24214,-0.369546,0.939692,-1.608592,0.714906,0.897483,-1.175963,0.233919,-1.309991,1.306218,0.876822,-1.075884,-0.172205,0.805746,0.223945,0.167788,hUd
-1.501439,0.825342,0.347572,2.338434,-0.042919,2.02558,-1.731786,0.456773,0.700926,-1.090215,0.216636,-1.345417,1.306218,0.876822,-1.011812,0.344329,0.629656,0.461799,-0.544376,hud
-0.695972,1.731246,-0.66109,0.938394,-1.05698,0.930236,-1.416381,1.241184,0.7439,-1.000898,0.258354,-1.257722,1.306218,0.876822,-1.562014,-0.137482,0.768694,-0.062697,0.944569,hed
-0.792714,0.701054,-2.136645,0.456364,-1.003137,2.575205,-1.057596,0.604312,0.585464,-1.12728,0.489036,-1.254439,1.306218,0.876822,-1.814097,0.433916,0.441387,2.049068,-0.137221,hid
-1.732895,0.909469,-2.015952,0.284997,-0.849807,1.307474,-1.534476,1.021818,0.580398,-1.272654,0.334438,-1.274612,1.306218,0.876822,-1.795771,0.071057,0.3752,0.24658,0.736552,hId
-0.798405,1.325489,-1.223654,0.686392,-1.445911,0.621174,-1.022083,0.956968,0.76162,-1.079892,0.132351,-1.279666,1.306218,0.876822,-1.68304,-0.270103,1.525565,-0.508512,0.26945,hEd
-1.438719,1.587304,-0.657398,1.031041,-1.044118,0.357224,-1.283213,0.662516,0.868768,-0.972098,0.030927,-1.309397,1.306218,0.876822,-1.394735,-0.404291,1.875565,-0.994862,0.04133,hAd
-1.909376,1.607264,0.387245,1.901506,-1.139326,0.728656,-1.34488,0.46149,0.31177,-1.050795,0.210667,-1.370324,1.306218,0.876822,-1.143617,-0.29626,0.869638,-0.449538,0.161766,hYd
-1.567477,1.72047,-0.471666,1.572303,-1.158369,0.645638,-0.683109,0.358234,0.324791,-1.211268,0.09315,-1.387378,1.306218,0.876822,-1.380448,-0.445439,1.349002,-0.655094,-0.860019,had
-2.219729,1.538349,1.195813,2.4802,-0.963884,0.771112,-1.404836,0.279915,0.24543,-1.049984,0.329916,-1.356606,1.306218,0.876822,-0.939756,-0.33171,0.60777,0.266534,0.450553,hOd
-1.56532,0.150192,1.80295,3.242599,-0.472173,0.969923,-2.225412,0.91754,0.323745,-1.063122,0.181659,-1.412263,1.306218,0.876822,-0.71545,0.294319,0.276852,-1.06092,0.992311,hod
-1.339254,1.964249,0.632429,2.150267,-0.37808,1.143981,-1.400045,0.683625,0.893267,-1.155247,0.241107,-1.331141,1.306218,0.876822,-1.121589,-0.187646,0.770489,0.394521,-0.265408,hUd
-1.176527,1.159411,0.461464,2.338229,-0.225793,1.833373,-1.412674,0.48669,0.852679,-1.139279,0.227093,-1.319917,1.306218,0.876822,-1.085993,0.157497,0.843247,0.770449,-0.711098,hud
-0.741593,1.167587,-0.417798,1.217289,-1.198865,1.145889,-1.637109,1.240716,0.677204,-1.031195,0.223369,-1.283186,1.306218,0.876822,-1.479264,0.087839,0.675292,-0.364074,0.850259,hed
-1.179893,0.656034,-2.425353,0.214594,-0.925711,2.56658,-1.283908,0.679467,0.509413,-1.160275,0.493245,-1.257249,1.306218,0.876822,-1.85728,0.473755,0.196473,1.796537,0.099301,hid
-1.843033,1.051245,-1.938905,0.304723,-0.908998,1.398521,-1.531626,0.940531,0.605178,-1.283166,0.331434,-1.27486,1.306218,0.876822,-1.779129,0.059055,0.381405,0.322843,0.51914,hId
-0.862578,1.389451,-1.236764,0.66881,-1.358709,0.619355,-0.961382,0.834593,0.852307,-1.059801,0.149523,-1.270087,1.306218,0.876822,-1.666586,-0.321574,1.676955,-0.225912,0.179974,hEd
-1.491575,1.525878,-0.689763,1.026827,-1.029969,0.259876,-1.322953,0.716555,0.800794,-0.982408,0.014761,-1.319136,1.306218,0.876822,-1.395837,-0.406461,1.821601,-1.238041,0.153235,hAd
-1.878472,1.288077,0.486431,2.013848,-1.236707,0.813331,-1.351515,0.400171,0.26631,-1.031985,0.243392,-1.366716,1.306218,0.876822,-1.115872,-0.224215,0.873606,-0.252266,0.274467,hYd
-1.508208,1.721718,-0.432529,1.593912,-1.236516,0.664899,-0.556005,0.270566,0.304189,-1.186382,0.132244,-1.375435,1.306218,0.876822,-1.384162,-0.482936,1.407464,-0.332937,-0.836393,had
-2.101085,1.44367,1.348549,2.557545,-0.9857,0.685913,-1.281114,0.191406,0.325304,-1.003986,0.394336,-1.329632,1.306218,0.876822,-0.920223,-0.399598,0.776079,0.798516,0.667107,hOd
-1.711738,0.620784,1.826539,3.147723,-0.459084,0.758058,-1.970277,0.835583,0.347161,-1.089732,0.218589,-1.370704,1.306218,0.876822,-0.765632,0.033132,0.350574,-0.661006,1.000324,hod
-1.230539,2.11374,0.191187,1.887429,-0.377444,1.071036,-1.178604,0.825132,0.749297,-1.236145,0.258849,-1.319033,1.306218,0.876822,-1.285886,-0.265218,0.577954,0.394326,-0.185023,hUd
-1.271204,1.128741,0.376903,2.367271,-0.194363,1.825783,-1.301818,0.496363,0.6848,-1.211099,0.244997,-1.321828,1.306218,0.876822,-1.123902,0.130747,0.644077,0.787419,-0.699767,hud
-0.720731,0.765876,-0.433584,1.331949,-1.147767,1.277642,-1.702843,1.203653,0.6446,-1.033097,0.212553,-1.296036,1.306218,0.876822,-1.444321,0.219681,0.68808,-0.412489,0.808259,hed
-1.593239,0.42963,-2.654286,0.013235,-0.928096,2.572875,-1.600132,0.713763,0.565994,-1.20332,0.447573,-1.267012,1.306218,0.876822,-1.871683,0.565633,0.15968,1.366183,0.125426,hid
-1.946879,1.215592,-1.843629,0.330777,-0.986289,1.403574,-1.473896,0.860843,0.611447,-1.293945,0.31655,-1.268084,1.306218,0.876822,-1.768702,-0.002627,0.442414,0.347855,0.323847,hId
-0.958566,1.467887,-1.257363,0.647459,-1.208512,0.620808,-0.893151,0.697883,0.943972,-1.034117,0.174198,-1.252353,1.306218,0.876822,-1.647428,-0.387197,1.825822,0.136812,0.124545,hEd
-1.4831,1.540653,-0.60927,1.110982,-1.199255,0.398457,-1.266012,0.639061,0.789803,-1.0215,0.006665,-1.33573,1.306218,0.876822,-1.389537,-0.370694,1.818514,-1.213156,-0.184428,hAd
-1.9388,1.49916,0.423266,1.931546,-1.233478,0.749486,-1.257426,0.36429,0.251494,-1.032924,0.257278,-1.359214,1.306218,0.876822,-1.142022,-0.314057,0.882436,-0.143364,0.259781,hYd
-1.539258,1.644828,-0.323616,1.633428,-1.303781,0.660781,-0.498346,0.216645,0.241241,-1.160261,0.220556,-1.352895,1.306218,0.876822,-1.380429,-0.514896,1.312437,0.149109,-0.507488,had
-2.033529,1.195017,1.518112,2.664099,-1.012295,0.605436,-1.237915,0.079857,0.412533,-0.938273,0.420148,-1.30767,1.306218,0.876822,-0.869433,-0.424386,1.041693,1.116375,0.839258,hOd
-2.139677,1.339097,1.804922,2.929875,-0.309505,0.458045,-1.999872,0.99225,0.201612,-1.132609,0.269523,-1.342523,1.306218,0.876822,-0.823342,-0.216823,-0.08688,-0.702524,1.47153,hod
-1.33244,1.178359,0.703642,2.263181,-0.697521,0.890797,-1.397086,0.814492,0.761275,-1.232201,0.185671,-1.297505,1.306218,0.876822,-1.171372,-0.162292,0.883228,-0.038625,0.101864,hUd
-1.272533,0.822214,0.515318,2.575792,-0.163837,1.882479,-1.293231,0.458825,0.584495,-1.226541,0.262056,-1.327973,1.306218,0.876822,-1.077952,0.195043,0.567578,0.859003,-0.636132,hud
-0.962267,1.018579,-0.419625,1.27647,-1.258647,1.278383,-1.644683,1.12875,0.5967,-1.075461,0.222294,-1.290129,1.306218,0.876822,-1.465402,0.133554,0.612311,-0.341493,0.660197,hed
-1.572557,0.560618,-2.758669,-0.093903,-0.90858,2.524326,-1.591494,0.77385,0.499799,-1.178106,0.457829,-1.263723,1.306218,0.876822,-1.901458,0.535235,0.074434,1.312634,0.28958,hid
-2.123867,1.081576,-1.725332,0.4474,-1.154909,1.452066,-1.449185,0.784824,0.462434,-1.324435,0.278764,-1.265255,1.306218,0.876822,-1.748779,0.004378,0.424549,0.141369,0.166178,hId
-0.742546,1.288291,-1.360609,0.663043,-1.197394,0.870456,-1.020874,0.817914,0.856477,-1.020722,0.174996,-1.282013,1.306218,0.876822,-1.651425,-0.188361,1.590646,-0.044223,0.1383,hEd
-1.51274,1.469433,-0.546454,1.224437,-1.441364,0.624745,-1.262268,0.611909,0.631513,-1.081376,-0.014573,-1.366101,1.306218,0.876822,-1.388433,-0.264176,1.627764,-1.427325,-0.522233,hAd
-2.031669,1.991218,0.40199,1.860903,-1.185923,0.571696,-1.036987,0.274675,0.296781,-1.058259,0.242181,-1.351139,1.306218,0.876822,-1.167487,-0.525289,1.026566,-0.059092,-0.001265,hYd
-1.525685,1.675597,-0.217177,1.612163,-1.397652,0.724506,-0.498346,0.191172,0.24253,-1.11554,0.312283,-1.327225,1.306218,0.876822,-1.383094,-0.524814,1.205401,0.667822,-0.196957,had
-1.81738,0.672141,1.771505,2.809321,-1.26217,0.607922,-1.219915,-0.065022,0.5643,-0.833641,0.420946,-1.2739,1.306218,0.876822,-0.809064,-0.374171,1.516224,1.421066,0.951959,hOd
-2.105034,0.92613,1.951916,3.099438,-0.314507,0.520967,-2.019078,0.943435,0.166065,-1.115488,0.318313,-1.33118,1.306218,0.876822,-0.780929,-0.141182,-0.102017,-0.402006,1.707791,hod
-0.732131,-0.213547,0.527483,2.474722,-0.769951,1.18458,-1.550587,0.860395,0.793759,-1.174659,0.120799,-1.331357,1.306218,0.876822,-1.134785,0.279398,1.205677,-0.358123,0.110922,hUd
-1.203913,0.554283,0.627772,2.767247,-0.110074,1.979939,-1.317243,0.418091,0.552201,-1.227158,0.271267,-1.347938,1.306218,0.876822,-1.021661,0.291626,0.540415,0.90358,-0.67443,hud
-1.034038,1.006403,-0.371821,1.323568,-1.273296,1.261582,-1.51122,1.000471,0.643564,-1.098539,0.231561,-1.27272,1.306218,0.876822,-1.464284,0.063207,0.762153,-0.066828,0.50922,hed
-1.740792,0.845342,-2.946491,-0.319027,-0.904595,2.248167,-1.473218,0.758905,0.448752,-1.158978,0.452839,-1.243471,1.306218,0.876822,-1.958702,0.344471,0.167012,1.242144,0.455881,hid
-2.405769,0.98419,-1.814538,0.399874,-1.166304,1.450705,-1.519792,0.825241,0.281235,-1.374528,0.291222,-1.26056,1.306218,0.876822,-1.776123,0.014931,0.159589,0.002865,0.356627,hId
-0.542958,1.086196,-1.344449,0.775328,-1.326768,1.096612,-1.095732,0.956212,0.666377,-1.047957,0.166891,-1.313202,1.306218,0.876822,-1.659403,-0.005497,1.271663,-0.339479,0.118798,hEd
-1.48931,1.498843,-0.646416,1.186927,-1.406125,0.721744,-1.253821,0.625643,0.573755,-1.084139,-0.004117,-1.371955,1.306218,0.876822,-1.406579,-0.22811,1.517124,-1.404334,-0.548688,hAd
-2.022493,1.804982,0.671852,2.023346,-1.246134,0.540211,-0.883847,0.069948,0.332254,-0.990358,0.323602,-1.309922,1.306218,0.876822,-1.112497,-0.602066,1.234881,0.66781,0.22051,hYd
-1.478678,1.41064,-0.040345,1.679198,-1.582626,0.965319,-0.690178,0.211364,0.281063,-1.085228,0.355682,-1.318048,1.306218,0.876822,-1.353304,-0.365153,1.089123,0.882059,-0.040303,had
-1.678159,0.519248,1.897078,2.824483,-1.480693,0.62997,-1.176512,-0.099084,0.641095,-0.793348,0.42712,-1.239276,1.306218,0.876822,-0.817249,-0.376345,1.714838,1.63957,1.017028,hOd
-1.453834,-0.254234,1.826868,3.343644,-0.495201,0.917564,-1.875238,0.691319,0.28948,-1.019256,0.248482,-1.348759,1.306218,0.876822,-0.7305,0.192382,0.605293,-0.263301,1.185576,hod
-1.064623,0.255543,0.411784,2.348891,-0.500658,1.357101,-1.558114,0.643067,0.816574,-1.119974,0.171059,-1.336051,1.306218,0.876822,-1.092138,0.220229,1.137409,0.060401,-0.087524,hUd
-0.896524,0.598527,0.831262,2.866449,-0.195852,1.879308,-1.233111,0.496029,0.709685,-1.242122,0.284529,-1.338317,1.306218,0.876822,-1.028673,0.250385,0.659685,1.084308,-0.652806,hud
-0.990404,0.665652,-0.375303,1.399718,-1.26276,1.275831,-1.483172,0.919253,0.71584,-1.097968,0.203726,-1.265168,1.306218,0.876822,-1.445457,0.103953,1.004562,-0.032875,0.397428,hed
